  0.0000    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00   -0.52286453E+03   -0.74875105E+01   -0.30932846E-02   -0.14847232E-02    0.00000000E+00    0.00000000E+00    0.80170862E+04    0.17619433E+02    0.68780741E-02   -0.17786011E-01
  0.0003   -0.19415176E+00   -0.19415274E+00   -0.14719673E-02   -0.27772034E-05   -0.21391605E-08    0.23892589E-08   -0.14941631E+03   -0.14941961E+03   -0.50068036E+01   -0.10941547E-01   -0.64097595E-05    0.89933720E-05    0.00000000E+00   -0.37447824E+00   -0.52286250E+03   -0.74875051E+01   -0.30932804E-02   -0.14847252E-02    0.00000000E+00    0.52410684E+01    0.80170776E+04    0.17619422E+02    0.68780654E-02   -0.17785994E-01
  0.0004   -0.25886889E+00   -0.25887122E+00   -0.26168287E-02   -0.49372479E-05   -0.38029490E-08    0.42475679E-08   -0.14941625E+03   -0.14942212E+03   -0.66757326E+01   -0.14588721E-01   -0.85463390E-05    0.11991153E-04    0.00000000E+00   -0.49930300E+00   -0.52286093E+03   -0.74875009E+01   -0.30932772E-02   -0.14847268E-02    0.00000000E+00    0.69880857E+01    0.80170710E+04    0.17619413E+02    0.68780586E-02   -0.17785980E-01
  0.0005   -0.32358591E+00   -0.32359047E+00   -0.40887907E-02   -0.77144444E-05   -0.59421020E-08    0.66368177E-08   -0.14941618E+03   -0.14942535E+03   -0.83446570E+01   -0.18235890E-01   -0.10682912E-04    0.14988925E-04    0.00000000E+00   -0.62412663E+00   -0.52285890E+03   -0.74874956E+01   -0.30932730E-02   -0.14847289E-02    0.00000000E+00    0.87350981E+01    0.80170624E+04    0.17619401E+02    0.68780499E-02   -0.17785963E-01
  0.0006   -0.38830281E+00   -0.38831068E+00   -0.58878511E-02   -0.11108790E-04   -0.85566164E-08    0.95570050E-08   -0.14941608E+03   -0.14942930E+03   -0.10013575E+02   -0.21883050E-01   -0.12819478E-04    0.17986687E-04    0.00000000E+00   -0.74894886E+00   -0.52285643E+03   -0.74874890E+01   -0.30932679E-02   -0.14847314E-02    0.00000000E+00    0.10482105E+02    0.80170520E+04    0.17619387E+02    0.68780392E-02   -0.17785941E-01
  0.0007   -0.45301954E+00   -0.45303205E+00   -0.80140077E-02   -0.15120283E-04   -0.11646489E-07    0.13008126E-07   -0.14941598E+03   -0.14943396E+03   -0.11682487E+02   -0.25530201E-01   -0.14956036E-04    0.20984436E-04    0.00000000E+00   -0.87376938E+00   -0.52285350E+03   -0.74874812E+01   -0.30932618E-02   -0.14847343E-02    0.00000000E+00    0.12229104E+02    0.80170396E+04    0.17619371E+02    0.68780267E-02   -0.17785916E-01
  0.0008   -0.51773609E+00   -0.51775476E+00   -0.10467257E-01   -0.19748918E-04   -0.15211716E-07    0.16990175E-07   -0.14941585E+03   -0.14943934E+03   -0.13351390E+02   -0.29177341E-01   -0.17092582E-04    0.23982170E-04    0.00000000E+00   -0.99858793E+00   -0.52285013E+03   -0.74874723E+01   -0.30932548E-02   -0.14847377E-02    0.00000000E+00    0.13976095E+02    0.80170254E+04    0.17619352E+02    0.68780121E-02   -0.17785886E-01
  0.0009   -0.58245243E+00   -0.58247902E+00   -0.13247597E-01   -0.24994691E-04   -0.19252292E-07    0.21503146E-07   -0.14941571E+03   -0.14944543E+03   -0.15020284E+02   -0.32824468E-01   -0.19229117E-04    0.26979887E-04    0.00000000E+00   -0.11234042E+01   -0.52284630E+03   -0.74874621E+01   -0.30932469E-02   -0.14847416E-02    0.00000000E+00    0.15723076E+02    0.80170092E+04    0.17619330E+02    0.68779957E-02   -0.17785853E-01
  0.0010   -0.64716854E+00   -0.64720500E+00   -0.16355022E-01   -0.30857598E-04   -0.23768211E-07    0.26547034E-07   -0.14941555E+03   -0.14945225E+03   -0.16689167E+02   -0.36471581E-01   -0.21365638E-04    0.29977586E-04    0.00000000E+00   -0.12482180E+01   -0.52284202E+03   -0.74874508E+01   -0.30932381E-02   -0.14847459E-02    0.00000000E+00    0.17470046E+02    0.80169912E+04    0.17619306E+02    0.68779773E-02   -0.17785816E-01
  0.0012   -0.77659993E+00   -0.77666294E+00   -0.23551113E-01   -0.44434790E-04   -0.34226058E-07    0.38227529E-07   -0.14941518E+03   -0.14946803E+03   -0.20026897E+02   -0.43765758E-01   -0.25638634E-04    0.35972917E-04    0.00000000E+00   -0.14978367E+01   -0.52283212E+03   -0.74874246E+01   -0.30932176E-02   -0.14847559E-02    0.00000000E+00    0.20963950E+02    0.80169494E+04    0.17619250E+02    0.68779347E-02   -0.17785730E-01
  0.0014   -0.90603006E+00   -0.90613012E+00   -0.32055490E-01   -0.60480442E-04   -0.46585201E-07    0.52031593E-07   -0.14941475E+03   -0.14948668E+03   -0.23364571E+02   -0.51059858E-01   -0.29911557E-04    0.41968146E-04    0.00000000E+00   -0.17474419E+01   -0.52282042E+03   -0.74873935E+01   -0.30931934E-02   -0.14847677E-02    0.00000000E+00    0.24457796E+02    0.80169000E+04    0.17619183E+02    0.68778843E-02   -0.17785629E-01
  0.0015   -0.97074458E+00   -0.97086765E+00   -0.36798271E-01   -0.69428922E-04   -0.53477739E-07    0.59729940E-07   -0.14941451E+03   -0.14949708E+03   -0.25033384E+02   -0.54706876E-01   -0.32047989E-04    0.44965717E-04    0.00000000E+00   -0.18722387E+01   -0.52281389E+03   -0.74873762E+01   -0.30931799E-02   -0.14847742E-02    0.00000000E+00    0.26204695E+02    0.80168725E+04    0.17619147E+02    0.68778562E-02   -0.17785572E-01
  0.0016   -0.10354587E+01   -0.10356081E+01   -0.41868107E-01   -0.78994495E-04   -0.60845575E-07    0.67959147E-07   -0.14941425E+03   -0.14950820E+03   -0.26702179E+02   -0.58353870E-01   -0.34184397E-04    0.47963257E-04    0.00000000E+00   -0.19970313E+01   -0.52280692E+03   -0.74873577E+01   -0.30931654E-02   -0.14847813E-02    0.00000000E+00    0.27951575E+02    0.80168430E+04    0.17619107E+02    0.68778262E-02   -0.17785511E-01
