  0.0000    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00   -0.15994230E+09   -0.41941634E+04   -0.82033071E+03   -0.32827781E+03    0.00000000E+00    0.00000000E+00    0.19341173E+10    0.83898569E+04    0.16406776E+04   -0.43095183E+04
  0.0003   -0.24621455E+08   -0.49049879E+08   -0.70835882E+08   -0.29281336E+03   -0.10454775E+03    0.11337460E+03   -0.18601030E+06   -0.16438806E+09   -0.49642204E+09   -0.23899923E+04   -0.63213502E+03    0.89507764E+03    0.00000000E+00   -0.18290547E+08   -0.55597287E+08   -0.35826980E+04   -0.59757386E+03   -0.42653213E+03    0.00000000E+00    0.49641388E+09    0.14901345E+10    0.71669216E+04    0.11951630E+04   -0.33891467E+04
  0.0004   -0.30074229E+08   -0.78666451E+08   -0.10424973E+09   -0.46024291E+03   -0.15529965E+03    0.16541839E+03    0.13851539E+06   -0.24377463E+09   -0.54994763E+09   -0.28490968E+04   -0.70029356E+03    0.99158738E+03    0.00000000E+00   -0.88658370E+06   -0.13832674E+07   -0.32011230E+04   -0.47244687E+03   -0.46819133E+03    0.00000000E+00    0.54993702E+09    0.12348758E+10    0.64037684E+04    0.94490849E+03   -0.28541129E+04
  0.0005   -0.34073131E+08   -0.11054983E+09   -0.12930996E+09   -0.61999124E+03   -0.19503786E+03    0.20277650E+03    0.17386571E+06   -0.30615132E+09   -0.55026708E+09   -0.31167094E+04   -0.70070035E+03    0.99216337E+03    0.00000000E+00    0.24698413E+08    0.45184161E+08   -0.28010011E+04   -0.35433043E+03   -0.49333679E+03    0.00000000E+00    0.55025577E+09    0.98777304E+09    0.56035206E+04    0.70867495E+03   -0.23301497E+04
  0.0006   -0.36832317E+08   -0.13990712E+09   -0.14312000E+09   -0.75538897E+03   -0.21925715E+03    0.22104295E+03    0.41810073E+05   -0.34432153E+09   -0.51478696E+09   -0.32234528E+04   -0.65552060E+03    0.92819067E+03    0.00000000E+00    0.52707483E+08    0.79199925E+08   -0.24147052E+04   -0.25422940E+03   -0.49788322E+03    0.00000000E+00    0.51477519E+09    0.77109369E+09    0.48309245E+04    0.50847222E+03   -0.18637514E+04
  0.0007   -0.38532004E+08   -0.16331904E+09   -0.14655964E+09   -0.85916871E+03   -0.22872181E+03    0.22216016E+03   -0.78270570E+05   -0.35930597E+09   -0.46089230E+09   -0.32098205E+04   -0.58689209E+03    0.83101548E+03    0.00000000E+00    0.78343474E+08    0.10033882E+09   -0.20616214E+04   -0.17540764E+03   -0.48409402E+03    0.00000000E+00    0.46088064E+09    0.59294786E+09    0.41247520E+04    0.35082802E+03   -0.14733406E+04
  0.0008   -0.39296465E+08   -0.17954559E+09   -0.14241412E+09   -0.93111033E+03   -0.22696771E+03    0.21116081E+03   -0.87741149E+05   -0.35655972E+09   -0.40113767E+09   -0.31141370E+04   -0.51080160E+03    0.72327442E+03    0.00000000E+00    0.99016033E+08    0.11095509E+09   -0.17501676E+04   -0.11610478E+03   -0.45745146E+03    0.00000000E+00    0.40112634E+09    0.45186636E+09    0.35018394E+04    0.23222161E+03   -0.11579182E+04
  0.0009   -0.39255677E+08   -0.18906106E+09   -0.13354344E+09   -0.97466918E+03   -0.21780602E+03    0.19303236E+03   -0.15198628E+05   -0.34209714E+09   -0.34257691E+09   -0.29670769E+04   -0.43623137E+03    0.61768598E+03    0.00000000E+00    0.11414912E+09    0.11401661E+09   -0.14817382E+04   -0.72746548E+02   -0.42351182E+03    0.00000000E+00    0.34256617E+09    0.34245004E+09    0.29649754E+04    0.14550450E+03   -0.90802255E+03
  0.0010   -0.38595877E+08   -0.19305183E+09   -0.12202151E+09   -0.99451112E+03   -0.20410626E+03    0.17128561E+03    0.48422620E+05   -0.32051612E+09   -0.28859775E+09   -0.27914089E+04   -0.36749526E+03    0.52035843E+03    0.00000000E+00    0.12423931E+09    0.11195386E+09   -0.12540959E+04   -0.41909140E+02   -0.38632848E+03    0.00000000E+00    0.28858761E+09    0.25897703E+09    0.25096853E+04    0.83829071E+02   -0.71289826E+03
  0.0012   -0.36277516E+08   -0.18890183E+09   -0.96141169E+08   -0.98209096E+03   -0.17054193E+03    0.12523062E+03   -0.32356248E+04   -0.26785083E+09   -0.20026068E+09   -0.24154248E+04   -0.25500841E+03    0.36108160E+03    0.00000000E+00    0.13223782E+09    0.99104898E+08   -0.90435377E+03   -0.68573515E+01   -0.31174763E+03    0.00000000E+00    0.20025192E+09    0.15009060E+09    0.18101901E+04    0.13724380E+02   -0.44802035E+03
  0.0014   -0.33476763E+08   -0.17478334E+09   -0.72395332E+08   -0.92892279E+03   -0.13769919E+03    0.85020717E+02   -0.31845287E+05   -0.21629620E+09   -0.13919095E+09   -0.20630740E+04   -0.17724329E+03    0.25096934E+03    0.00000000E+00    0.12887615E+09    0.82664475E+08   -0.66207700E+03    0.78237054E+01   -0.24648860E+03    0.00000000E+00    0.13918348E+09    0.89739787E+08    0.13256256E+04   -0.15638690E+02   -0.29171777E+03
  0.0015   -0.31978970E+08   -0.16619547E+09   -0.62450086E+08   -0.89512865E+03   -0.12337923E+03    0.68744726E+02    0.53181762E+04   -0.19376801E+09   -0.11650918E+09   -0.19039801E+04   -0.14836072E+03    0.21007278E+03    0.00000000E+00    0.12491203E+09    0.74925905E+08   -0.56997171E+03    0.11509664E+02   -0.21899540E+03    0.00000000E+00    0.11650228E+09    0.69773080E+08    0.11414097E+04   -0.23011031E+02   -0.23766373E+03
  0.0016   -0.30454825E+08   -0.15740234E+09   -0.53692290E+08   -0.85900205E+03   -0.11045707E+03    0.54724047E+02    0.28571395E+05   -0.17344918E+09   -0.97562849E+08   -0.17570347E+04   -0.12423480E+03    0.17591146E+03    0.00000000E+00    0.12024887E+09    0.67722241E+08   -0.49285447E+03    0.13673501E+02   -0.19466992E+03    0.00000000E+00    0.97556484E+08    0.54504011E+08    0.98716989E+03   -0.27339096E+02   -0.19501742E+03
  0.0017   -0.28961823E+08   -0.14863332E+09   -0.45918737E+08   -0.82169031E+03   -0.98730167E+02    0.42536077E+02    0.17114738E+05   -0.15504238E+09   -0.81800907E+08   -0.16223219E+04   -0.10416382E+03    0.14749177E+03    0.00000000E+00    0.11517030E+09    0.61010328E+08   -0.42825361E+03    0.14623601E+02   -0.17307102E+03    0.00000000E+00    0.81795026E+08    0.43067785E+08    0.85796297E+03   -0.29239658E+02   -0.16173512E+03
  0.0018   -0.27544779E+08   -0.13996675E+09   -0.39056931E+08   -0.78417130E+03   -0.88154120E+02    0.32002188E+02   -0.11562333E+05   -0.13846036E+09   -0.68941539E+08   -0.14997095E+04   -0.87788934E+02    0.12430558E+03    0.00000000E+00    0.10980452E+09    0.54822259E+08   -0.37397361E+03    0.14723569E+02   -0.15393383E+03    0.00000000E+00    0.68936104E+08    0.34555392E+08    0.74939787E+03   -0.29439926E+02   -0.13574752E+03
