  0.0000    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00   -0.64152469E+05   -0.84808507E+02   -0.32833350E+00   -0.13097227E+00    0.00000000E+00    0.00000000E+00    0.77375647E+06    0.16787887E+03    0.65653607E+00   -0.17238794E+01
  0.0003   -0.22472502E+03   -0.22482377E+03   -0.14618170E+02   -0.27747670E-02   -0.21328522E-04    0.23643402E-04   -0.70838615E+03   -0.74186221E+03   -0.51187658E+04   -0.11172197E+01   -0.65181511E-02    0.92294254E-02    0.00000000E+00   -0.40980072E+03   -0.64131782E+05   -0.84802962E+02   -0.32829086E+00   -0.13099328E+00    0.00000000E+00    0.51147507E+04    0.77367244E+06    0.16786778E+03    0.65645079E+00   -0.17237062E+01
  0.0004   -0.29961995E+03   -0.29985402E+03   -0.25985756E+02   -0.49326511E-02   -0.37914434E-04    0.42029188E-04   -0.70813063E+03   -0.76763901E+03   -0.68244646E+04   -0.14895511E+01   -0.86901596E-02    0.12304897E-01    0.00000000E+00   -0.54626752E+03   -0.64115695E+05   -0.84798650E+02   -0.32825771E+00   -0.13100961E+00    0.00000000E+00    0.68191114E+04    0.77360710E+06    0.16785916E+03    0.65638448E+00   -0.17235714E+01
  0.0005   -0.37450340E+03   -0.37496052E+03   -0.40598522E+02   -0.77067290E-02   -0.59235401E-04    0.65663521E-04   -0.70780225E+03   -0.80077482E+03   -0.85296867E+04   -0.18618179E+01   -0.10861561E-01    0.15379509E-01    0.00000000E+00   -0.68261996E+03   -0.64095014E+05   -0.84793106E+02   -0.32821509E+00   -0.13103061E+00    0.00000000E+00    0.85229956E+04    0.77352310E+06    0.16784807E+03    0.65629923E+00   -0.17233983E+01
  0.0006   -0.44937249E+03   -0.45016231E+03   -0.58454443E+02   -0.11096742E-01   -0.85288590E-04    0.94543003E-04   -0.70740103E+03   -0.84126522E+03   -0.10234313E+05   -0.22340041E+01   -0.13032203E-01    0.18453047E-01    0.00000000E+00   -0.81882951E+03   -0.64069742E+05   -0.84786331E+02   -0.32816300E+00   -0.13105628E+00    0.00000000E+00    0.10226284E+05    0.77342045E+06    0.16783452E+03    0.65619505E+00   -0.17231867E+01
  0.0007   -0.52422435E+03   -0.52547838E+03   -0.79551044E+02   -0.15102375E-01   -0.11607054E-03    0.12866348E-03   -0.70692712E+03   -0.88910493E+03   -0.11938224E+05   -0.26060937E+01   -0.15201936E-01    0.21525296E-01    0.00000000E+00   -0.95486764E+03   -0.64039883E+05   -0.84778325E+02   -0.32810146E+00   -0.13108659E+00    0.00000000E+00    0.11928858E+05    0.77329916E+06    0.16781850E+03    0.65607195E+00   -0.17229366E+01
  0.0008   -0.59905613E+03   -0.60092774E+03   -0.10388540E+03   -0.19723255E-01   -0.15157717E-03    0.16802005E-03   -0.70638058E+03   -0.94428759E+03   -0.13641301E+05   -0.29780704E+01   -0.17370606E-01    0.24596041E-01    0.00000000E+00   -0.10907059E+04   -0.64005440E+05   -0.84769089E+02   -0.32803046E+00   -0.13112156E+00    0.00000000E+00    0.13630599E+05    0.77315924E+06    0.16780003E+03    0.65592995E+00   -0.17226481E+01
  0.0009   -0.67386496E+03   -0.67652933E+03   -0.13145414E+03   -0.24958951E-01   -0.19180376E-03    0.21260704E-03   -0.70576161E+03   -0.10068060E+04   -0.15343426E+05   -0.33499183E+01   -0.19538064E-01    0.27665069E-01    0.00000000E+00   -0.12263157E+04   -0.63966416E+05   -0.84758623E+02   -0.32795002E+00   -0.13116117E+00    0.00000000E+00    0.15331387E+05    0.77300070E+06    0.16777909E+03    0.65576905E+00   -0.17223213E+01
  0.0010   -0.74864798E+03   -0.75230207E+03   -0.16225345E+03   -0.30808976E-01   -0.23674496E-03    0.26241806E-03   -0.70507030E+03   -0.10766519E+04   -0.17044480E+05   -0.37216213E+01   -0.21704157E-01    0.30732165E-01    0.00000000E+00   -0.13616688E+04   -0.63922817E+05   -0.84746929E+02   -0.32786015E+00   -0.13120543E+00    0.00000000E+00    0.17031105E+05    0.77282356E+06    0.16775570E+03    0.65558929E+00   -0.17219561E+01
  0.0012   -0.89812519E+03   -0.90443652E+03   -0.23352625E+03   -0.44349780E-01   -0.34074676E-03    0.37768277E-03   -0.70347146E+03   -0.12382883E+04   -0.20442900E+05   -0.44645283E+01   -0.26031649E-01    0.36859710E-01    0.00000000E+00   -0.16314911E+04   -0.63821912E+05   -0.84719857E+02   -0.32765212E+00   -0.13130783E+00    0.00000000E+00    0.20426856E+05    0.77241354E+06    0.16770155E+03    0.65517320E+00   -0.17211108E+01
  0.0014   -0.10474650E+04   -0.10574816E+04   -0.31766434E+03   -0.60340627E-01   -0.46352736E-03    0.51374795E-03   -0.70158563E+03   -0.14291119E+04   -0.23835616E+05   -0.52066632E+01   -0.30351877E-01    0.42976970E-01    0.00000000E+00   -0.18999467E+04   -0.63702775E+05   -0.84687882E+02   -0.32740647E+00   -0.13142869E+00    0.00000000E+00    0.23816905E+05    0.77192934E+06    0.16763759E+03    0.65468185E+00   -0.17201125E+01
  0.0015   -0.11220763E+04   -0.11343925E+04   -0.36454358E+03   -0.69252995E-01   -0.53193975E-03    0.58955675E-03   -0.70053568E+03   -0.15354381E+04   -0.25529541E+05   -0.55774012E+01   -0.32508892E-01    0.46031212E-01    0.00000000E+00   -0.20335914E+04   -0.63636385E+05   -0.84670057E+02   -0.32726956E+00   -0.13149603E+00    0.00000000E+00    0.25509497E+05    0.77165947E+06    0.16760194E+03    0.65440802E+00   -0.17195561E+01
