      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 1994.0466       -0.171        0.226       -5.412        3.148        2.188        8.931
 1994.0493       -1.456        0.196       -1.999        3.125        2.181        8.904
 1994.0521       -1.957       -0.427       -1.130        3.259        2.294        9.344
 1994.0548       -0.721       -1.764       -2.779        3.247        2.306        9.297
 1994.0575       -0.613       -1.127       -1.946        3.374        2.361        9.583
 1994.0603       -1.658       -0.082       -1.618        3.194        2.252        9.230
 1994.0630        0.561        0.693        0.126        3.255        2.264        9.366
 1994.0658       -1.318       -1.154        2.586        3.254        2.291        9.380
 1994.0685        0.564       -0.184        3.479        3.193        2.255        9.187
 1994.0712       -0.302       -1.566        1.486        3.256        2.250        9.216
 1994.0740        0.993       -0.303       -0.478        3.268        2.347        9.353
 1994.0767        1.403       -0.030       -2.764        3.185        2.235        9.125
 1994.0795        1.879       -0.292       -0.293        4.065        3.073       12.425
 1994.0822       -3.089       -4.596       -0.825        3.302        2.416        9.892
 1994.0849        0.708       -0.659       -6.353        3.348        2.372        9.962
 1994.0877        0.897       -2.119        1.752        3.386        2.423        9.985
 1994.0904       -0.500       -0.391        1.770        3.244        2.324        9.657
 1994.0932       -2.131        0.257        2.279        3.342        2.396        9.992
 1994.0959        1.158       -0.043       -2.401        3.249        2.348        9.760
 1994.0986        1.420       -2.345       -2.153        3.481        2.411       10.339
 1994.1014        0.068       -2.093       -2.350        3.293        2.326        9.737
 1994.1041       -1.060        0.576        6.215        3.296        2.334        9.752
 1994.1068       -2.566       -1.643       10.263        3.580        2.443       10.539
 1994.1096        0.641        1.987        6.431        3.428        2.452       10.069
 1994.1123       -1.762       -2.865        6.634        3.509        2.402       10.294
 1994.1151       -0.655       -6.169       -1.338        3.392        2.380       10.082
 1994.1178        0.349       -5.034        6.682        3.461        2.409       10.007
 1994.1205        0.199        0.366        3.829        3.338        2.367        9.747
 1994.1233        1.576       -1.610        0.290        3.508        2.419        9.933
 1994.1260       -0.343       -2.453       -2.850        3.453        2.408        9.993
 1994.1288        1.140       -0.731        9.653        3.352        2.337        9.777
 1994.1315        0.951       -0.715        3.771        3.478        2.307        9.674
 1994.1342        2.667        1.924        3.701        3.520        2.426       10.156
 1994.1370        0.860        0.925        1.943        3.349        2.328        9.685
 1994.1397        3.587       -0.857        0.350        3.543        2.507       10.715
 1994.1425        2.804        4.830       -0.235        3.677        2.449       10.475
 1994.1452        1.909        4.256        0.627        3.329        2.358        9.892
 1994.1479        3.881        5.150       -6.295        3.411        2.356        9.968
 1994.1534       -4.806        5.419      -11.692        3.369        2.372        9.776
 1994.1562       -0.122        4.283       -3.914        3.448        2.413        9.960
 1994.1589        0.290        1.501        4.940        3.373        2.493       10.050
 1994.1616       -0.926        0.506        1.325        3.565        2.455       10.463
 1994.1644        0.069       -1.411        0.726        3.451        2.426       10.109
 1994.1671       -0.908        0.408        1.324        3.538        2.528       10.738
 1994.1699       -0.130       -0.327       -0.208        3.347        2.360        9.890
 1994.1726       -0.072        1.986       -2.305        3.210        2.338        9.621
 1994.1753        4.849        0.452       -7.763        3.409        2.385       10.079
 1994.1781        4.100       -1.557       -7.264        3.350        2.372       10.031
 1994.1808        1.516        1.094       -6.096        3.397        2.355       10.015
 1994.1836       -1.384       -0.514       -1.222        3.450        2.355        9.943
 1994.1863       -3.566        2.335       -0.712        3.419        2.332        9.816
 1994.1890        1.739       -1.932       -4.669        3.367        2.311        9.537
 1994.1918        0.312        0.651        1.272        3.537        2.408       10.251
 1994.1973       -2.720       -2.743        0.124        3.418        2.355        9.783
 1994.2000        0.155        0.612       -0.361        3.374        2.349        9.904
 1994.2027        1.836        1.467        3.422        3.375        2.325        9.848
 1994.2055       -1.032        0.845        4.461        3.465        2.445        9.998
 1994.2082        0.788        0.600        7.921        3.385        2.427       10.071
 1994.2137        0.053        2.019        3.927        3.312        2.368        9.932
 1994.2164        1.372       -2.225        6.179        3.469        2.444       10.382
