      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 2006.3205        0.563        1.089        1.134        2.837        1.918        7.756
 2006.3233       -0.396        1.155        1.207        2.741        1.900        7.568
 2006.3260        2.612        0.550        2.276        2.758        1.901        7.584
 2006.3288        1.706        2.220        4.172        2.762        1.895        7.575
 2006.3315        1.346        1.770        2.792        2.716        1.891        7.519
 2006.3342        0.988        1.135        3.002        2.748        1.909        7.616
 2006.3370       -0.117        1.641        1.666        2.783        1.907        7.652
 2006.3397       -0.843        0.518        0.091        2.782        1.899        7.623
 2006.3425        0.581        0.649        5.776        2.761        1.900        7.558
 2006.3452        0.200       -0.088        8.109        2.758        1.902        7.595
 2006.3479        1.923        0.722        7.697        2.783        1.913        7.611
 2006.3507        0.427       -0.748       -3.954        2.839        1.941        7.695
 2006.3534        0.282        0.892       -4.426        2.799        1.922        7.765
 2006.3562        2.148        0.506        6.285        2.752        1.899        7.556
 2006.3589        0.547       -1.182        3.437        2.763        1.897        7.572
 2006.3616        1.732       -0.223        2.223        2.732        1.893        7.519
 2006.3644        1.522        1.663        4.038        2.732        1.894        7.535
 2006.3671        1.874        0.514        0.315        2.764        1.894        7.653
 2006.3699        0.859       -1.589        7.187        2.782        1.952        7.918
 2006.3726        1.889       -1.343        6.366        2.781        1.951        7.882
 2006.3753        1.843       -2.867        5.227        2.828        1.947        7.744
 2006.3781        0.417       -0.311        2.380        2.845        1.949        7.744
 2006.3808       -0.585       -2.933        6.766        2.852        1.960        7.745
 2006.3836        0.648       -0.945        9.794        2.843        1.949        7.685
 2006.3863        1.215       -1.422        7.692        2.847        1.950        7.741
 2006.3890       -0.004       -0.687       14.122        2.881        1.968        7.831
 2006.3918       -0.752       -0.140       -1.030        2.858        1.957        7.812
 2006.3945        1.443       -1.110        5.024        2.886        1.988        7.977
 2006.3973        1.189       -0.859        5.841        2.889        1.982        7.917
 2006.4000       -0.159       -0.403        7.965        2.828        1.944        7.650
 2006.4027        1.414       -1.590        3.968        2.854        1.951        7.793
 2006.4055       -0.757       -1.290        3.921        2.859        1.965        7.848
 2006.4082       -0.240        0.555       -3.867        2.840        1.964        7.816
 2006.4110        0.758       -1.573        3.051        2.861        1.963        7.859
 2006.4137       -0.476       -2.146       -1.862        2.861        1.954        7.828
 2006.4164        0.963       -0.942        0.961        2.936        2.004        8.046
 2006.4192       -1.249        0.273       -0.065        2.918        2.005        7.962
 2006.4219        0.896       -3.187        3.239        2.903        1.990        7.902
 2006.4247        1.173       -1.737        4.591        2.904        1.993        7.926
 2006.4274        0.287       -1.342        5.778        2.924        1.986        7.881
 2006.4301       -0.165       -1.222        0.822        2.917        1.983        7.910
 2006.4329       -0.831       -0.508        3.210        2.812        1.932        7.640
 2006.4356       -1.595        1.144        1.959        2.842        1.936        7.719
 2006.4384       -0.308       -0.115        1.777        2.851        1.951        7.771
 2006.4411       -0.751       -1.602        0.332        2.850        1.963        7.866
 2006.4438       -0.622       -3.406        0.533        2.865        1.962        7.872
 2006.4466       -1.583       -2.739        2.627        2.826        1.948        7.768
 2006.4493       -0.425       -3.739        6.204        2.845        1.942        7.768
 2006.4521       -1.839       -2.239        7.212        2.865        1.959        7.844
 2006.4548       -3.514       -3.426        1.377        2.856        1.961        7.837
 2006.4740       -4.228        0.184       -7.332        4.425        3.043       11.511
 2006.4767       -2.721       -1.408        5.113        3.116        2.248        8.926
 2006.4795       -1.541        1.117       -0.122        3.305        2.341        9.242
 2006.4822       -1.278       -2.995       -6.594        3.407        2.448        9.933
 2006.5397       -3.714       -0.679        6.508        2.957        2.032        8.276
 2006.5425       -1.667        1.052        8.411        2.940        2.060        8.294
 2006.5452        0.106        1.422        7.824        3.103        2.180        8.854
 2006.5479        0.017        3.000       10.295        3.105        2.169        8.765
 2006.5507       -1.076        2.037        8.730        3.126        2.172        8.794
 2006.5534       -1.985       -0.416       10.542        3.129        2.190        8.977
 2006.5562       -3.425        3.567       15.063        2.964        2.030        8.202
 2006.5589       -3.362       -0.600       13.080        3.082        2.210        8.891
 2006.5616       -4.281       -0.956        2.801        2.847        1.968        7.945
 2006.5644       -2.355       -0.166        1.855        2.769        1.902        7.692
 2006.5671       -2.701       -1.282        2.304        2.771        1.900        7.693
 2006.5699       -1.887       -0.989        1.136        2.792        1.913        7.779
 2006.5726        0.125       -1.720        3.789        2.743        1.887        7.598
 2006.5753       -1.613       -1.611        1.394        2.765        1.905        7.729
 2006.5781       -1.066       -0.512        9.034        2.752        1.893        7.600
 2006.5808        2.403       -1.409       15.960        5.337        3.576       15.605
 2006.6685       -0.908       -0.964        7.072        2.875        2.021        7.902
 2006.6712       -1.412       -1.840        6.151        2.904        2.032        7.937
 2006.6740       -1.883       -0.886       -7.546        2.988        2.052        8.138
 2006.6767       -0.168        0.587        2.726        3.007        2.049        8.094
 2006.6795       -2.130        0.136       -0.966        2.908        2.022        7.964
 2006.6822       -1.849       -0.026        5.465        2.951        2.083        8.260
 2006.6849       -2.673       -2.144       -1.734        3.004        2.090        8.477
 2006.6877       -3.430        0.327       12.597        2.900        2.024        7.963
 2006.6904        0.089        0.190        6.238        2.877        2.001        7.956
 2006.6932       -3.632       -0.811        8.290        2.843        1.976        7.839
 2006.6959       -1.649       -1.155       10.805        2.834        1.978        7.818
 2006.6986       -0.133       -0.579        5.645        2.823        1.979        7.852
 2006.7014        0.280       -1.036       11.499        2.901        2.031        7.886
 2006.7041       -0.242       -0.794        3.211        2.886        1.987        7.831
 2006.7068       -1.666       -1.333        3.934        2.802        1.935        7.743
 2006.7096        0.866       -1.132        5.973        2.822        1.943        7.788
 2006.7123        0.240       -0.462        6.785        2.769        1.945        7.736
 2006.7151       -2.232       -0.125        9.569        2.763        1.927        7.625
 2006.7178       -0.891        0.531        7.890        2.769        1.943        7.694
 2006.7205       -3.446       -2.847       -4.432        2.870        1.996        7.952
 2006.7233       -3.186       -0.510        1.553        2.902        2.042        8.053
 2006.7260       -2.292       -0.518        2.043        2.820        1.974        7.849
 2006.7288       -1.599       -1.044        5.222        2.846        1.968        7.874
 2006.7315       -0.325       -0.111        7.801        2.783        1.916        7.625
 2006.7342       -0.198        0.129       -3.273        2.809        1.957        7.852
 2006.7370       -0.623        0.128        2.536        2.794        1.949        7.787
 2006.7397       -0.719       -0.262        6.856        2.788        1.935        7.759
 2006.7425       -1.027       -0.483       12.680        2.777        1.931        7.719
 2006.7452       -2.754        0.805       13.692        2.778        1.947        7.794
 2006.7479       -1.079        1.847        9.569        2.793        1.927        7.718
 2006.7507       -1.260       -0.507       -1.259        2.893        2.008        8.022
 2006.7534       -0.949        1.715       -1.808        2.882        1.998        7.961
 2006.7562       -1.092        0.949        2.129        2.816        1.941        7.837
 2006.7589       -0.809        2.154        0.773        2.809        1.943        7.847
 2006.7616       -1.105        0.020        2.520        2.815        1.942        7.839
 2006.7644       -0.282        3.011        0.419        2.876        2.011        8.009
 2006.7671       -0.449        0.975        1.035        2.850        1.998        7.932
 2006.7699       -0.391        1.655       -4.136        2.830        1.957        7.869
 2006.7726        0.527        2.465        3.350        2.859        1.981        7.868
 2006.7753       -0.632        1.191        9.343        2.809        1.949        7.801
 2006.7781        0.350        0.359        5.933        2.800        1.964        7.829
 2006.7808       -0.284       -0.099        4.042        2.777        1.928        7.872
 2006.7836        1.049        1.894        1.889        2.789        1.945        7.968
 2006.7890        1.670        0.489       13.351        2.756        1.926        7.721
 2006.7918        2.915        0.931       11.049        2.715        1.895        7.565
 2006.7945        0.256        1.048        3.005        2.748        1.932        7.770
 2006.7973       -0.066       -0.134        5.265        2.772        1.940        7.819
 2006.8000        0.441        0.399        2.022        2.828        1.974        7.951
 2006.8027       -0.400        0.111        1.424        2.741        1.923        7.716
 2006.8055        0.415       -0.233        1.611        2.736        1.934        7.736
 2006.8082       -0.677       -0.683       -2.240        2.738        1.926        7.693
 2006.8110       -2.543       -0.527        6.270        2.807        1.941        7.795
 2006.8137       -1.811        0.335        4.885        2.907        2.018        8.070
 2006.8164        0.564       -1.446        7.851        2.814        1.994        7.932
 2006.8192        2.423       -0.598       -0.773        2.742        1.932        7.741
 2006.8219        0.351       -0.188       -3.065        2.723        1.924        7.670
 2006.8247        4.037       -1.807        6.499        2.694        1.912        7.537
 2006.8274        1.108       -0.598       -0.522        2.720        1.919        7.659
 2006.8301        1.194        0.330        3.999        2.717        1.905        7.611
 2006.8329        0.624       -0.519        1.686        2.718        1.914        7.679
 2006.8356        0.239       -0.064        6.382        2.730        1.908        7.658
 2006.8384        1.106        0.877        8.811        2.714        1.918        7.632
 2006.8411        1.345       -0.610        0.308        2.930        1.999        8.067
 2006.8438       -1.723       -0.571       -0.012        2.806        1.962        7.911
 2006.8466        2.229       -0.562       -6.930        2.808        1.990        8.085
 2006.8493        2.200       -3.270        1.170        2.877        2.026        8.079
 2006.8521        0.198       -1.823        8.513        2.850        2.010        7.843
 2006.8548        1.115       -1.447        5.080        2.865        2.030        7.997
 2006.8575        1.936       -2.292        4.351        2.833        1.994        7.935
 2006.8603       -0.237       -0.672        3.064        2.877        2.039        7.986
 2006.8630       -1.277       -2.440        5.867        2.904        2.077        8.101
 2006.8658       -0.203       -1.793        9.680        2.888        2.008        7.895
 2006.8685       -0.635       -2.312        3.830        2.761        1.921        7.654
 2006.8712        0.483       -0.921        3.408        2.733        1.929        7.717
 2006.8740        0.219       -1.184        2.715        2.711        1.932        7.709
 2006.8767       -2.731       -2.190       -3.447        2.749        1.919        7.735
 2006.8795        1.469       -0.343       -0.501        2.713        1.919        7.656
 2006.8822        1.648       -2.563       -1.523        2.744        1.927        7.735
 2006.8849       -0.174       -1.413       -1.969        2.711        1.939        7.744
 2006.8877        0.847       -1.901        1.782        2.717        1.933        7.728
 2006.8904        0.845       -2.187       -1.845        2.726        1.929        7.743
 2006.8932       -0.901       -0.229       -0.606        2.779        1.985        7.920
 2006.8959       -0.460       -1.207        1.869        2.757        1.977        7.787
 2006.8986        1.893       -1.561       -2.143        2.711        1.924        7.720
 2006.9014        2.996       -1.390        2.150        2.713        1.915        7.665
 2006.9041        2.231       -1.013        1.336        2.779        1.960        7.838
 2006.9068       -0.645       -1.043        0.697        2.699        1.925        7.750
 2006.9096       -1.661       -0.372       -1.253        2.741        1.935        7.858
 2006.9123        2.574        1.762        0.646        2.751        1.961        7.925
 2006.9151       -0.835        1.620       -4.601        2.760        1.957        7.945
 2006.9178       -1.958       -1.442       -7.328        2.785        1.969        8.041
 2006.9205       -2.047       -2.266       -3.920        5.557        4.343       15.689
 2006.9342       -1.979       -0.763        7.128        2.752        1.996        8.006
 2006.9370       -0.771       -2.657        3.863        2.745        1.949        7.792
 2006.9397       -3.568       -2.654        4.853        2.772        1.966        7.904
 2006.9425       -2.893       -1.387        9.227        2.756        1.974        7.858
 2006.9452       -3.573       -1.526       -1.192        2.734        1.965        7.739
 2006.9479       -1.908       -1.993        2.311        2.708        1.947        7.761
 2006.9507       -2.560       -4.215        1.653        2.703        1.943        7.765
 2006.9534       -5.106       -2.915        9.473        2.929        2.058        8.375
 2006.9562        1.905       -5.141        9.115        2.763        1.957        7.805
 2006.9589       -0.136       -0.947        1.479        2.695        1.934        7.751
 2006.9616       -0.531       -2.017        6.606        2.761        1.997        8.061
 2006.9644        0.771       -0.109        2.700        2.704        1.978        7.863
