      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 2004.7158       -1.648       -1.248        3.844        3.392        2.317       10.112
 2004.7186       -1.784       -1.091        0.935        3.366        2.327       10.197
 2004.7213       -1.646        0.378       -1.504        3.315        2.274        9.830
 2004.7240        1.053       -0.570       -4.902        3.369        2.283       10.033
 2004.7268       -2.105       -1.448       -1.757        3.364        2.333       10.187
 2004.7295       -2.454       -2.510       -1.017        3.371        2.324       10.163
 2004.7322       -3.953       -0.926        3.727        3.375        2.308       10.127
 2004.7350       -1.153       -1.294        2.411        3.361        2.280        9.935
 2004.7377       -1.723        1.075       -1.535        3.398        2.296       10.171
 2004.7404        1.032       -1.550       -4.156        3.399        2.302       10.172
 2004.7432       -0.741       -1.145       -0.600        3.362        2.299       10.103
 2004.7459       -0.741        0.793        2.271        3.321        2.285        9.913
 2004.7486       -0.909        2.475        0.350        3.359        2.311       10.105
 2004.7514       -0.507       -0.618        1.623        3.327        2.272        9.887
 2004.7541        1.046       -0.284       -2.822        3.344        2.264        9.987
 2004.7568        1.045        1.962       -3.888        3.328        2.258        9.790
 2004.7596       -1.564        0.511        3.398        3.335        2.282        9.982
 2004.7623       -0.852        1.770        4.346        3.373        2.319       10.175
 2004.7650        0.879       -0.820       -4.659        3.387        2.287       10.119
 2004.7678        0.191       -1.375        5.751        3.399        2.318       10.141
 2004.7705       -0.117        0.002       -4.561        3.472        2.395       10.411
 2004.7732        0.371       -1.554       -2.201        3.435        2.336       10.310
 2004.7760       -1.923       -0.304       -2.069        3.449        2.358       10.268
 2004.7787       -0.694       -1.025       -6.786        3.410        2.355       10.255
 2004.7814       -2.052        0.424       -6.369        3.444        2.363       10.372
 2004.7842        0.787       -0.968       -6.319        3.413        2.299       10.150
 2004.7869       -0.702       -1.126       -2.314        3.491        2.369       10.263
 2004.7896       -1.125       -1.082        7.158        3.389        2.323       10.173
 2004.7923       -0.060       -1.481        9.257        3.348        2.305        9.985
 2004.7951        0.078       -1.021        2.773        3.369        2.293       10.034
 2004.7978       -1.282        0.407        5.164        3.465        2.351       10.135
 2004.8005        0.710       -0.995        1.901        3.471        2.325       10.093
 2004.8033        0.278        0.658        6.865        3.430        2.301       10.080
 2004.8060       -1.585       -0.867        3.887        3.447        2.337       10.287
 2004.8087       -1.651       -0.652       -3.962        3.358        2.236        9.715
 2004.8115       -0.918       -0.016        0.865        3.347        2.262        9.779
 2004.8142       -1.574       -0.815       -0.994        3.346        2.303        9.934
 2004.8169       -1.151        0.012        5.595        3.464        2.340       10.179
 2004.8197       -1.674       -1.582        2.266        3.395        2.302        9.960
 2004.8224       -0.717       -1.690        1.085        3.356        2.286        9.946
 2004.8251       -0.199       -0.255       -7.660        3.332        2.271        9.868
 2004.8279       -2.065       -2.896       -6.106        3.435        2.399       10.358
 2004.8306       -0.251        0.753        1.378        3.308        2.269        9.822
 2004.8333       -0.052        2.944       -8.049        3.381        2.317       10.127
 2004.8361       -0.559        0.611       -6.118        3.331        2.296        9.977
 2004.8388       -0.384        1.293       -8.075        3.348        2.315       10.014
 2004.8415       -0.456        0.114       -6.118        3.320        2.287       10.062
 2004.8443       -4.311       -0.819        4.337        3.333        2.290        9.944
 2004.8470       -0.518        1.028        1.417        3.316        2.318       10.071
 2004.8497        2.827        2.335       -3.108        3.395        2.324       10.036
 2004.8525       -0.741        3.657        1.488        4.132        2.834       12.563
 2004.8552       -0.819       -0.524       -5.516        3.416        2.353       10.242
 2004.8579        2.099        4.714       -2.384        3.471        2.396       10.535
 2004.8607        2.068        3.509       -4.883        3.331        2.326       10.012
 2004.8634        1.021        2.167       -2.209        3.355        2.328       10.133
 2004.8661        1.360        3.932       -2.568        3.360        2.296        9.972
 2004.8689       -0.726        3.362       -9.988        3.389        2.303       10.126
 2004.8716        0.579        3.111        9.807        3.439        2.412       10.531
 2004.8743        0.368        1.259       -1.946        3.336        2.331       10.078
 2004.8770       -0.324        1.644       -1.373        3.317        2.304       10.021
 2004.8798        1.333       -0.357       -3.438        3.353        2.358       10.205
 2004.8825        1.351        1.910       -6.316        3.409        2.400       10.507
 2004.8852        2.112        2.985       -1.524        3.332        2.274        9.832
 2004.8880        2.424        2.383       -2.084        3.349        2.333       10.073
 2004.8907        1.394        2.005        1.261        3.308        2.295       10.095
 2004.8934        0.358        2.347       -2.872        3.418        2.349       10.340
 2004.8962        1.501        1.652       12.955        3.419        2.349       10.274
 2004.8989        1.015        0.898        4.506        3.321        2.332       10.024
 2004.9016        2.531        0.148       -0.705        3.283        2.265        9.867
 2004.9044        0.264       -0.187        4.107        3.276        2.283        9.879
 2004.9071        1.589        0.768       -3.305        3.249        2.277        9.907
 2004.9098        0.439        0.331        0.335        3.202        2.304        9.853
 2004.9126        0.193        1.692       -1.075        3.237        2.299        9.886
 2004.9153        0.898        0.042       -0.622        3.348        2.272        9.849
 2004.9180        0.785       -0.356       -0.303        3.350        2.289        9.931
 2004.9208        1.418        1.535        1.149        3.342        2.300       10.008
 2004.9235        2.937        1.879        8.558        3.234        2.269        9.848
 2004.9262        1.109        0.756       10.702        3.180        2.210        9.592
 2004.9290        0.387       -1.047        6.249        3.231        2.249        9.767
 2004.9317        1.671        0.183       11.738        3.283        2.281        9.805
 2004.9344        0.693       -1.265        7.274        3.342        2.307        9.985
 2004.9372        4.429        1.677        6.991        3.237        2.286        9.802
 2004.9399        3.481        1.102       -3.587        3.352        2.359       10.199
 2004.9426        3.295        0.165       -1.150        3.283        2.286        9.904
 2004.9454        2.700        1.590        0.298        3.239        2.266        9.816
 2004.9481        1.865        0.021        4.040        3.287        2.270        9.836
 2004.9508        0.852        0.547       -1.123        3.341        2.307        9.975
 2004.9536        1.063        1.364       -1.919        3.349        2.314       10.042
 2004.9563        1.818       -0.708       -4.143        3.342        2.272       10.022
 2004.9590       -0.149       -0.608       -6.342        3.256        2.260        9.888
 2004.9617        2.311        0.789       -2.659        3.208        2.271        9.826
 2004.9645        1.012       -3.914       -1.671        3.301        2.304       10.151
 2004.9672        1.777       -2.085       -1.815        3.225        2.284        9.844
 2004.9699        3.377       -0.619        4.074        3.245        2.315       10.092
 2004.9727        3.088        1.551        0.553        3.244        2.271        9.931
 2004.9754        1.508        2.037       -4.606        3.237        2.274        9.905
 2004.9781       -0.228       -0.630        0.912        3.202        2.260        9.819
 2004.9809        0.754       -0.339        2.719        3.248        2.275        9.866
 2004.9836        3.247       -1.484        4.590        3.378        2.304       10.031
 2004.9863        1.403        0.262        3.800        3.346        2.267        9.883
 2004.9891        1.453       -0.598        4.295        3.430        2.293       10.068
 2004.9918        2.379       -1.178        9.303        3.408        2.283       10.003
 2004.9945        1.174        0.279        1.707        3.411        2.289        9.985
 2004.9973        1.429       -0.360       -0.918        3.446        2.347       10.147
 2005.0000       -1.783        5.116       -1.468        3.311        2.272        9.880
 2005.0027        1.474        1.266       -1.095        3.346        2.267        9.795
 2005.0055        0.942        0.780        0.702        3.379        2.290        9.922
 2005.0082        2.039       -0.216       -0.554        3.383        2.294        9.900
 2005.0110        1.258       -0.817        1.785        3.376        2.325       10.123
 2005.0137        2.585       -0.745       -0.156        3.410        2.326       10.071
 2005.0164        6.979        0.897       -1.900        3.221        2.254        9.553
 2005.0247        2.722        1.011       -3.605        3.129        2.165        9.214
 2005.0274        2.275        1.350        1.879        3.118        2.177        9.158
 2005.0301        2.791       -0.060        3.880        3.206        2.215        9.450
 2005.0329        0.957        0.916       -1.352        3.163        2.208        9.347
 2005.0356        1.989        0.265       -5.005        3.093        2.183        9.126
 2005.0384        2.206        0.891       -4.767        3.100        2.178        9.073
 2005.0411        3.147        0.975        1.080        3.026        2.098        8.787
 2005.0438        1.200        1.949        0.136        3.299        2.254        9.758
 2005.0466       -0.418        0.479        1.583        3.430        2.338       10.336
 2005.0493        4.344        0.334       -2.933        3.410        2.340       10.196
 2005.0521        3.552        0.577        1.961        3.415        2.340       10.175
 2005.0548        1.902        0.596       -2.367        3.340        2.324       10.080
 2005.0575        1.056        0.099        3.162        3.340        2.311       10.007
 2005.0603        2.258       -0.628        0.051        3.302        2.303        9.903
 2005.0630        1.699        0.028       -3.313        3.359        2.330       10.085
 2005.0658        3.059        0.447       -7.293        3.305        2.348       10.085
 2005.0685        1.478       -0.450       -2.161        3.319        2.291        9.873
 2005.0712        1.427       -1.123        0.549        3.311        2.290        9.911
 2005.0740       -0.318       -2.226        5.090        3.325        2.335       10.083
 2005.0767       -0.218       -1.382        1.589        3.322        2.273        9.842
 2005.0795        1.266       -1.894       -6.172        3.340        2.253        9.782
 2005.0822        1.041       -0.889       -3.695        3.344        2.293       10.101
 2005.0849        0.784        1.085       -1.294        3.312        2.267        9.882
 2005.0877        1.658       -2.277       -7.725        3.331        2.285       10.081
 2005.0904       -1.547        2.505        1.969        3.403        2.307       10.174
 2005.0932        1.630       -0.588        1.702        3.366        2.276        9.986
 2005.0959        1.040       -0.582        0.834        3.294        2.237        9.733
 2005.0986        1.066       -0.070       -0.589        3.282        2.256        9.835
 2005.1014       -0.862       -0.604       -0.477        3.294        2.247        9.711
 2005.1041       -0.348       -0.365        1.342        3.358        2.300        9.968
 2005.1068       -0.355       -1.909        4.318        3.333        2.327        9.992
 2005.1096       -0.514       -1.902        0.326        3.237        2.232        9.697
 2005.1123       -0.073       -2.010        0.883        3.245        2.240        9.614
 2005.1151        0.352       -1.038        4.069        3.275        2.264        9.865
 2005.1178        0.375       -1.323        3.176        3.254        2.235        9.606
 2005.1205       -1.615       -2.134        1.532        3.299        2.215        9.686
 2005.1233       -0.201       -2.550       -3.219        3.227        2.235        9.540
 2005.1260        1.575       -1.101       -4.670        3.293        2.228        9.735
 2005.1288        1.308       -0.271       -2.883        3.344        2.274        9.774
 2005.1315        0.299        0.239       -1.002        3.227        2.223        9.495
 2005.1342       -0.778       -0.338        3.023        3.293        2.248        9.744
 2005.1370        0.590        0.576        3.569        3.287        2.227        9.756
 2005.1397       -0.827       -0.438        2.268        3.331        2.253        9.864
 2005.1425       -0.355       -0.563       -1.010        3.341        2.236        9.816
 2005.1452       -0.477       -0.558       -0.212        3.367        2.279        9.929
 2005.1479        1.278        1.355       -0.734        3.399        2.291        9.969
 2005.1507        0.032       -0.069        1.161        3.359        2.271        9.837
 2005.1534       -1.666        1.764        3.587        3.406        2.284       10.035
 2005.1562       -0.117       -0.817        1.575        3.436        2.315       10.184
 2005.1589       -0.276       -0.431       -3.145        3.418        2.303       10.110
 2005.1616       -0.897       -0.982        1.507        3.371        2.300        9.992
 2005.1644       -0.484        0.698        1.395        3.414        2.309       10.136
 2005.1671       -1.502        0.758        5.874        3.416        2.297       10.095
 2005.1699       -0.265       -0.282        2.176        3.413        2.300       10.099
 2005.1726        0.797       -1.101       -4.207        3.405        2.286       10.089
 2005.1753        0.811        1.988        3.737        3.420        2.311       10.158
 2005.1781        0.760        1.332        2.240        3.439        2.326       10.157
 2005.1808        0.477        2.792        0.370        3.458        2.317       10.187
 2005.1836        0.639        1.984        5.920        3.468        2.356       10.277
 2005.1863        0.222       -0.344       -0.069        3.375        2.324       10.109
 2005.1890        1.014       -1.741        1.405        3.406        2.326       10.150
 2005.1918        0.943       -2.997       -1.291        3.439        2.318       10.099
 2005.1945        2.990       -0.284       -5.925        3.437        2.313       10.113
 2005.1973        1.785        0.078       -1.806        3.422        2.283       10.004
 2005.2000        1.899        0.134        5.366        3.446        2.369       10.315
 2005.2027        2.145        0.662        6.177        3.471        2.351       10.227
 2005.2055        1.808        0.432        1.160        3.381        2.304       10.001
 2005.2082        2.538        0.516       -2.956        3.435        2.295       10.039
 2005.2110        3.642       -1.415       -0.364        5.267        3.357       14.577
 2005.2137       -3.224        0.607        6.870        7.518        5.339       21.202
 2005.2164        1.099        1.120        5.615        3.360        2.291        9.961
 2005.2192        2.953        1.532        4.532        3.363        2.297        9.933
 2005.2219        2.302       -0.104        3.777        3.418        2.310       10.051
 2005.2247        1.293       -0.890       -2.636        3.427        2.284       10.023
 2005.2274       -0.216       -0.475       -0.199        3.354        2.273        9.820
 2005.2301       -2.488       -1.619        5.477        3.379        2.308       10.016
 2005.2329       -0.931       -0.352        7.395        3.301        2.281        9.724
 2005.2356        0.629       -1.828        8.101        3.398        2.298        9.968
 2005.2384        0.213       -2.473        5.873        3.421        2.328       10.124
 2005.2411        1.295       -1.283        1.556        3.408        2.276        9.992
 2005.2438        2.367       -2.182       -2.113        3.517        2.361       10.371
 2005.2466       -0.875        1.270        2.355        3.363        2.286        9.876
 2005.2493        2.272       -0.943       -4.036        3.368        2.284        9.904
 2005.2521        0.098       -1.537        2.507        3.456        2.324       10.296
 2005.2548        0.823       -0.433        8.347        3.542        2.321       10.534
 2005.2575        0.144       -0.378       -4.946        3.440        2.285       10.157
 2005.2603        0.711        0.325       -4.181        3.459        2.320       10.245
 2005.2630        2.121       -1.273        5.561        3.394        2.335       10.222
 2005.2658        1.462       -1.824        2.858        3.386        2.258        9.959
 2005.2685       -0.190       -1.350        2.637        3.400        2.295       10.082
 2005.2712        2.453        1.049       -4.867        3.443        2.288       10.096
 2005.2740        3.842        2.051        3.420        3.452        2.296       10.158
 2005.2767       -0.837       -0.847       -0.237        3.353        2.279        9.937
 2005.2795        2.575       -0.248        0.130        3.425        2.286       10.121
 2005.2822        2.020       -0.343       -0.910        3.500        2.350       10.097
 2005.2849       -0.291        0.738       -4.874        3.452        2.365       10.167
 2005.2877       -3.028        0.797        3.090        3.451        2.358       10.203
 2005.2904       -2.593        1.182        1.385        3.439        2.293        9.992
 2005.2932       -1.695       -0.002       -5.119        3.397        2.294        9.930
 2005.2959       -3.232       -0.365       -2.678        3.430        2.290        9.956
 2005.2986       -0.304        1.457       -5.474        3.429        2.290        9.998
 2005.3014        0.413        0.081       -4.206        3.438        2.288        9.972
 2005.3041        0.568        0.340       -5.698        3.467        2.339       10.207
 2005.3068       -1.147        0.227        0.681        3.456        2.303       10.092
 2005.3096       -0.243       -1.051       -3.129        3.435        2.274        9.928
 2005.3123        0.674       -0.728       -5.900        3.421        2.271        9.957
 2005.3151        2.340        0.409       -5.617        3.419        2.277        9.910
 2005.3178        2.390        1.253       -7.033        3.467        2.322       10.095
 2005.3205       -0.131        1.607       -2.920        3.538        2.386       10.356
 2005.3233       -0.242        0.513       -8.419        3.483        2.296       10.082
 2005.3260        0.762        0.367       -4.341        3.520        2.353       10.335
 2005.3288       -0.406        0.058       -4.836        3.471        2.303       10.059
 2005.3315        0.778       -1.595       -5.355        3.397        2.268        9.868
 2005.3342        0.825       -0.668       -4.776        3.462        2.327       10.150
 2005.3370        2.772        0.128        2.111        3.388        2.281        9.849
 2005.3397       -0.295        0.443        2.392        3.419        2.293        9.959
 2005.3425        0.077       -0.436        6.192        3.435        2.258        9.870
 2005.3452        0.635       -1.311        7.813        3.392        2.273        9.959
 2005.3479        0.786       -1.543       -0.788        3.443        2.312       10.076
 2005.3507        4.717       -1.027       -0.927        3.426        2.300        9.977
 2005.3534        1.891       -1.155       -0.079        3.523        2.346       10.373
 2005.3562        1.394        0.152        0.211        3.493        2.335       10.327
 2005.3589        1.561       -0.671       -2.676        3.493        2.368       10.301
 2005.3616        0.367       -0.569       -0.834        3.533        2.324       10.170
 2005.3644        2.571        1.293        0.821        3.470        2.374       10.322
 2005.3671        3.459        1.577        3.787        3.684        2.525       11.128
 2005.3699        0.612       -2.690        4.757        3.478        2.344       10.226
 2005.3726        0.897       -0.735        2.812        3.558        2.357       10.283
 2005.3753        1.060       -1.266        7.459        3.639        2.395       10.519
 2005.3781        0.410       -1.226        4.368        3.431        2.338       10.166
 2005.3808        0.606       -1.576       -0.079        3.429        2.333       10.175
 2005.3836        1.151        0.792        1.696        3.435        2.333       10.097
 2005.3863       -1.011        1.077       -0.561        3.460        2.314       10.211
 2005.3890        0.927        0.563        2.195        3.424        2.326       10.089
 2005.3918        1.729       -1.400       -3.422        3.377        2.309       10.063
 2005.3945        1.857       -0.675       -4.859        3.421        2.347       10.125
 2005.3973        3.129       -0.073       -5.623        3.477        2.344       10.230
 2005.4000        1.043        0.011       -2.173        3.477        2.374       10.366
 2005.4027        2.055       -0.366        0.181        3.512        2.398       10.480
 2005.4055        4.022       -0.911       -2.068        3.542        2.405       10.565
 2005.4082        2.045       -1.650       -0.868        3.463        2.347       10.291
 2005.4110        2.525        0.848        5.717        3.513        2.389       10.533
 2005.4137       -0.029        0.889        5.082        3.509        2.358       10.365
 2005.4164        0.152        1.094       -2.953        3.481        2.312       10.328
 2005.4192        2.082        1.032        0.101        3.443        2.289       10.053
 2005.4219        0.929       -0.365       -0.588        3.438        2.308       10.196
 2005.4247       -0.367       -0.410       10.037        3.328        2.303        9.939
 2005.4274        0.702       -0.101        4.067        3.383        2.286        9.904
 2005.4301       -0.441        1.017        3.858        3.443        2.301       10.166
 2005.4329        1.265        0.831        2.710        3.404        2.270        9.903
 2005.4356        1.904       -0.287       -1.509        3.428        2.323       10.133
 2005.4384        0.361        1.456       -1.317        3.404        2.358       10.165
 2005.4411        1.169        0.057        2.505        3.392        2.353       10.134
 2005.4438        3.594        0.871        2.478        3.518        2.375       10.316
 2005.4466        2.735        2.933        5.314        3.521        2.362       10.380
 2005.4493        2.619        1.062       -0.104        3.391        2.289        9.943
 2005.4521        2.737       -1.083       -1.427        3.411        2.334       10.167
 2005.4548        3.180       -0.272       -1.027        3.583        2.385       10.341
 2005.4575        1.034       -0.322       -2.872        3.583        2.401       10.355
 2005.4603        0.712        2.003        2.147        3.431        2.315       10.070
 2005.4630       -1.224        2.211        1.047        3.407        2.307       10.002
 2005.4658        1.269       -1.120       -6.679        3.426        2.364       10.224
 2005.4685       -1.319       -1.962       -5.140        3.437        2.354       10.210
