      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 2005.1945        2.819        0.781       -4.972        2.831        1.937        7.806
 2005.1973        2.543        1.454        2.299        2.820        1.920        7.700
 2005.2000        2.713        1.202        7.565        2.835        1.964        7.784
 2005.2027        2.040        2.031        9.688        2.878        1.986        7.929
 2005.2055        2.314        2.145        4.880        2.815        1.906        7.674
 2005.2082        1.983        1.629        5.189        2.803        1.918        7.718
 2005.2110        3.117        0.686        8.969        2.806        1.922        7.691
 2005.2137        0.409        1.366       16.102        2.818        1.931        7.759
 2005.2164       -1.325        2.388        6.915        2.819        1.932        7.796
 2005.2192        2.575        3.789        2.914        2.807        1.913        7.683
 2005.2219        2.631        1.225        8.292        2.815        1.918        7.707
 2005.2247        0.886        1.146        4.097        2.807        1.926        7.731
 2005.2274        0.056        0.073        1.985        2.802        1.925        7.708
 2005.2301       -2.233       -0.797        3.114        2.819        1.942        7.807
 2005.2329       -1.411        1.412        7.685        2.817        1.936        7.784
 2005.2356        0.070        0.007       11.926        2.831        1.939        7.810
 2005.2384        0.464       -1.079        9.719        2.869        1.970        7.858
 2005.2411        0.654       -0.208        8.927        2.798        1.915        7.681
 2005.2438        1.162       -0.082        2.213        2.857        1.957        7.853
 2005.2466       -0.464        1.420        2.047        2.827        1.929        7.786
 2005.2493        1.701        0.620        2.579        2.821        1.920        7.753
 2005.2521        1.145        0.074        7.700        2.876        1.934        7.921
 2005.2548        1.526        0.448        9.500        3.001        1.978        8.347
 2005.2575       -0.721        1.502       -0.613        2.872        1.958        7.949
 2005.2603        0.194        0.954       -6.742        2.849        1.952        7.931
 2005.2630        2.758        1.365        3.964        2.846        1.938        7.925
 2005.2658        1.531        0.440        3.533        2.871        1.945        7.979
 2005.2685        0.495        0.035        5.264        2.834        1.931        7.858
 2005.2712        1.605        2.472        0.388        2.829        1.947        7.973
 2005.2740        2.460        1.385        2.191        2.854        1.979        8.035
 2005.2767       -0.512        0.833        4.119        2.854        1.956        8.011
 2005.2795        2.338        1.176        3.339        2.862        1.979        8.167
 2005.2822        1.345        1.813       -2.099        2.938        1.998        8.033
 2005.2849       -0.621        1.492       -1.363        2.953        1.986        8.106
 2005.2877       -4.131        2.247        4.977        2.903        1.966        8.014
 2005.2904       -1.857        2.148        5.396        2.876        1.990        8.049
 2005.2932       -1.486        1.612       -0.802        2.876        1.970        7.976
 2005.2959       -2.678        3.048        1.644        2.860        1.946        7.898
 2005.2986        0.127        2.460       -4.918        2.869        1.953        7.944
 2005.3014       -0.487        1.778       -5.356        2.905        1.976        8.070
 2005.3041       -0.119        1.906       -3.897        2.874        1.953        7.909
 2005.3068       -0.750        2.048        0.562        2.893        1.941        7.946
 2005.3096        0.433        1.549        0.156        2.849        1.925        7.806
 2005.3123        1.128        1.285       -2.498        2.877        1.944        7.901
 2005.3151        1.328        1.763       -4.210        2.869        1.943        7.938
 2005.3178        1.094        2.724       -5.880        2.901        1.957        8.050
 2005.3205       -0.204        3.421        4.252        2.984        2.029        8.307
 2005.3233        0.189        1.701       -3.722        2.885        1.965        7.978
 2005.3260        0.803        2.994       -0.397        2.866        1.932        7.889
 2005.3288        0.309        1.832       -2.442        2.882        1.939        7.949
 2005.3315        0.542        0.373       -3.437        2.863        1.950        7.973
 2005.3342        1.610        1.159        3.300        2.877        1.991        7.984
 2005.3370        2.676        1.458        7.033        2.861        1.944        7.869
 2005.3397       -0.135        1.925        4.663        2.839        1.948        7.894
 2005.3425        2.272        1.294        8.375        2.827        1.936        7.879
 2005.3452        0.684        0.450        6.185        2.841        1.951        7.907
 2005.3479        0.908       -0.012        3.262        2.883        1.957        7.934
 2005.3507        3.652        1.009        3.556        2.856        1.956        7.948
 2005.3534        1.991        0.640        1.853        2.897        1.981        8.162
 2005.3562        2.033        1.595        1.299        2.881        1.961        8.064
 2005.3589        1.944        0.445        1.610        2.879        1.995        8.129
 2005.3616        0.843        1.384        0.285        2.997        2.001        8.306
 2005.3644        2.852        2.189        2.770        2.896        1.986        8.148
 2005.3671        2.878        4.450        5.386        3.076        2.119        8.811
 2005.3699        0.366        0.406        6.044        2.871        1.978        8.058
 2005.3726        2.694        1.411        9.151        2.962        2.031        8.292
 2005.3753        2.092       -0.000        9.792        2.995        2.032        8.338
 2005.3781        0.615        0.884        4.605        2.898        2.003        8.245
 2005.3808        1.306        1.448        6.861        2.897        2.018        8.193
 2005.3836        2.441        2.657        3.824        2.865        2.009        8.171
 2005.3863       -0.659        2.153       -2.411        2.882        1.996        8.164
 2005.3890        2.478        2.117        3.404        2.885        2.002        8.224
 2005.3918        2.484        0.023       -2.948        2.875        2.011        8.186
 2005.3945        2.554        0.947       -2.710        2.873        1.996        8.116
 2005.3973        3.623        2.470       -1.790        2.867        2.018        8.251
 2005.4000        1.332        2.640       -0.906        2.869        2.026        8.292
 2005.4027        2.934        1.833        2.618        2.874        2.013        8.261
 2005.4055        2.920        1.059       -2.367        2.932        2.035        8.455
 2005.4082        1.309        0.481       -1.738        2.908        2.002        8.216
 2005.4110        2.375        2.613        1.374        2.896        2.025        8.346
 2005.4137        1.834        2.593        0.420        2.840        1.953        7.905
 2005.4164        1.033        1.899        0.019        2.832        1.931        7.838
 2005.4192        2.993        1.887        0.522        2.833        1.934        7.922
 2005.4219        0.712        2.078        2.147        2.874        1.940        7.976
 2005.4247        1.125        1.439       11.426        2.855        1.948        7.925
 2005.4274        0.715        1.455        5.542        2.843        1.952        7.902
 2005.4301        0.774        1.155        2.289        2.836        1.938        7.915
 2005.4329        0.769        1.669        2.845        2.842        1.944        7.961
 2005.4356        1.977        1.246       -2.566        2.869        1.951        7.999
 2005.4384       -0.352        3.582        4.025        2.915        2.031        8.182
 2005.4411        1.285        1.546        5.715        2.921        2.016        8.220
 2005.4438        3.616        2.510        2.089        2.942        2.049        8.219
 2005.4466        2.316        3.532        2.435        2.906        2.020        8.240
 2005.4493        2.842        2.155        1.651        2.853        1.931        7.898
 2005.4521        3.233        0.171        0.710        2.856        1.958        8.031
 2005.4548        3.192        1.049        1.928        2.987        2.025        8.336
 2005.4575        1.192        1.482        0.861        2.963        1.997        8.221
 2005.4603        0.059        2.475        3.713        2.836        1.954        8.016
 2005.4630       -1.292        2.577       -4.567        2.873        1.963        8.096
 2005.4658        1.127        0.075       -4.933        2.866        1.964        8.105
 2005.4685       -0.281       -0.381        3.065        2.850        1.948        7.927
 2005.4712        3.253       -0.693       -6.305        2.861        1.997        8.138
 2005.4740        0.514        1.227       -0.753        2.863        1.957        7.971
 2005.4767        0.101       -1.213       -3.540        2.894        2.001        8.230
 2005.4795        0.651        0.628       -4.958        2.853        1.960        7.999
 2005.4822        0.237        2.325       -0.900        2.876        1.970        8.088
 2005.4849        1.595        1.038        3.642        2.839        1.949        7.923
 2005.4877        1.393        0.738       -0.029        2.846        1.977        8.011
 2005.4904       -0.341        1.333       -1.636        2.876        1.969        8.135
 2005.4932        3.597        0.966       -4.075        2.873        1.965        8.076
 2005.4959        1.873        0.139       -3.805        2.853        1.961        8.065
 2005.4986        0.483        0.676        1.930        2.822        1.966        7.982
 2005.5014       -0.013        1.164        1.754        2.848        1.965        8.016
 2005.5041        1.026        3.054        0.245        2.820        1.969        7.984
 2005.5068        0.722        0.445       -1.214        2.834        1.980        8.104
 2005.5096        2.242       -0.056        0.701        2.863        1.975        8.106
 2005.5123       -0.158        1.160       -2.817        2.862        1.943        7.936
 2005.5151       -0.236       -2.289        4.620        2.828        1.936        7.910
 2005.5178       -0.751        1.554        4.318        2.851        1.966        8.035
 2005.5205       -0.169        0.092        1.079        2.885        1.974        8.172
 2005.5233        0.649        0.343       -1.817        2.916        1.976        8.210
 2005.5260        0.409       -0.748       -5.952        2.831        1.948        7.974
 2005.5288        0.541        0.926       -3.034        2.847        1.951        7.964
 2005.5315       -0.443       -0.096       -0.424        2.861        1.980        8.092
 2005.5342       -0.476       -1.309        3.106        2.827        1.965        8.044
 2005.5370        0.628        2.315       -0.302        2.840        1.952        8.000
 2005.5397       -0.126        2.271       -2.038        2.836        1.998        8.121
 2005.5425        1.018        0.472        0.625        2.877        1.990        8.163
 2005.5452        1.153        1.490        2.803        2.860        1.979        8.118
 2005.5479        1.771        1.689        2.446        2.842        1.967        7.996
 2005.5507       -1.810        2.785       -2.898        2.832        1.953        7.931
 2005.5534       -0.229        2.266        0.863        2.843        1.970        8.071
 2005.5562        0.141        1.225       -0.669        2.844        1.949        7.922
 2005.5589       -0.913        2.076       -2.356        2.904        1.996        8.191
 2005.5616        1.479        3.706       -4.918        2.880        2.003        8.177
 2005.5644        0.436        1.377       -0.210        2.887        2.032        8.293
 2005.5671       -1.023        1.919       -2.550        2.949        2.042        8.219
 2005.5699        1.566        4.085        1.779        2.970        2.060        8.276
 2005.5726       -2.180        3.965       -1.708        2.896        2.005        8.290
 2005.5753        0.020        2.598       -5.042        2.895        1.997        8.230
 2005.5781       -1.435        3.664       -1.135        2.886        2.003        8.279
 2005.5808       -0.871        2.609       -2.936        2.881        1.997        8.226
 2005.5836       -0.478        4.074       -0.307        2.876        1.985        8.194
 2005.5863       -1.639        2.436        0.201        2.843        1.962        8.057
 2005.5890       -2.534        2.939       -0.223        2.874        1.973        8.107
 2005.5918       -2.229        3.952        6.255        2.897        1.964        8.134
 2005.5945        1.269        1.999        3.869        2.838        1.953        8.039
 2005.5973        0.132        3.123       -2.326        2.834        1.945        7.972
 2005.6000       -1.730        4.443        1.409        2.822        1.942        7.914
 2005.6027       -1.298        2.517        3.464        2.845        1.940        7.938
 2005.6055       -1.332        3.358       -6.920        2.857        1.950        7.996
 2005.6082        0.633        3.089       -4.876        2.945        2.024        8.292
 2005.6110        0.818        1.964        0.823        2.915        2.035        8.275
 2005.6137       -0.475        1.040        1.215        2.849        1.967        8.075
 2005.6164       -1.055        1.875        0.441        2.852        1.961        8.064
 2005.6192       -1.406        2.963        0.856        2.873        1.962        8.081
 2005.6219       -0.163        4.801        1.816        2.959        2.035        8.277
 2005.6247        0.973        3.068        2.742        2.918        1.990        8.243
 2005.6274        0.133        3.531        3.232        2.831        1.939        7.905
 2005.6301       -0.902        4.860        0.284        2.859        1.957        8.048
 2005.6329        0.330        2.491       -2.825        2.857        1.957        8.097
 2005.6356       -1.214        3.366        2.128        2.885        1.997        8.199
 2005.6384        1.104       -0.631        6.177        2.859        1.969        8.041
 2005.6411       -0.244        1.409        1.314        2.866        1.973        8.072
 2005.6438        0.381        2.479        0.598        2.876        1.990        8.183
 2005.6466       -0.685        2.875        3.470        2.836        1.967        7.996
 2005.6493       -0.692        2.817       -8.854        2.832        1.952        7.968
 2005.6521       -2.205        3.954       -1.973        2.854        1.970        8.023
 2005.6548        3.531        1.610        7.334        2.881        1.977        8.183
 2005.6575        1.382        3.018       -1.625        2.873        1.974        8.164
 2005.6603       -1.317        4.118        4.361        2.840        1.952        7.913
 2005.6630        0.048        4.143       -1.434        2.860        1.967        8.004
 2005.6658        0.049        2.919        3.935        2.842        1.961        8.026
 2005.6685        2.072        3.393        2.791        2.862        1.995        8.106
 2005.6712       -0.275        5.241        9.533        2.875        2.015        8.204
 2005.6740        0.056        2.208        7.253        2.882        1.978        8.100
 2005.6767       -0.525        2.843        0.470        2.835        1.958        7.927
 2005.6795       -0.235        4.516       -4.315        2.853        1.965        8.013
 2005.6822        0.773        3.788        1.921        2.947        2.014        8.184
 2005.6849        1.636        2.364        3.857        2.947        2.015        8.181
 2005.6877        1.022        2.530        3.119        2.918        1.986        8.047
 2005.6904       -0.401        3.586        3.974        2.931        1.995        8.115
 2005.6932       -0.084        3.525        5.736        2.980        2.008        8.156
 2005.6959       -0.144        3.364        3.038        2.926        1.991        8.129
 2005.6986       -0.521        1.521        4.970        2.982        2.056        8.300
 2005.7014       -1.634        0.684        1.447        2.988        2.045        8.265
 2005.7041       -3.471        2.419       -5.298        3.023        2.074        8.423
 2005.7068       -3.178        1.139        1.129        2.977        2.040        8.256
 2005.7096       -3.026       -0.171        2.315        2.808        1.949        7.913
 2005.7123       -2.742       -0.820        0.087        2.855        1.973        8.082
 2005.7151       -0.437        1.045       -2.705        2.904        1.984        8.160
 2005.7178       -0.931       -1.511       -1.260        2.847        1.959        8.028
 2005.7205       -1.297       -2.400       -1.731        2.871        2.004        8.244
 2005.7233       -1.608       -1.553       -6.917        2.840        1.946        7.995
 2005.7260        1.398       -3.713       -1.908        2.833        1.946        7.942
 2005.7288       -0.490       -3.020        0.545        2.868        2.014        8.086
 2005.7315       -1.484       -1.583        0.941        2.897        2.011        8.132
 2005.7342       -2.235       -0.898       -0.912        2.893        2.008        8.174
 2005.7370       -2.642       -0.731       -0.921        2.882        2.019        8.162
 2005.7397       -3.183       -3.204        1.377        2.955        2.002        8.191
 2005.7425       -1.187       -1.990       12.020        2.967        2.004        8.246
 2005.7452       -1.254       -1.805       -0.758        2.858        1.962        8.116
 2005.7479       -3.311       -1.611        1.540        2.869        1.979        8.150
 2005.7507       -2.402       -2.794       -2.182        2.894        2.033        8.281
 2005.7534       -2.426       -2.281        0.081        2.906        2.015        8.286
 2005.7562       -0.128       -2.493       -6.453        2.916        2.001        8.128
 2005.7589       -0.808       -3.256       -1.022        2.881        1.973        8.118
 2005.7616       -2.069       -3.390       -0.116        2.858        1.975        8.052
 2005.7644       -4.943       -1.935        9.515        2.873        1.994        8.191
 2005.7671       -3.423       -3.404       -3.014        2.827        1.959        8.007
 2005.7699       -1.531       -3.050        0.015        2.837        1.974        8.028
 2005.7726       -2.154       -1.734       -1.659        2.887        1.987        8.178
 2005.7753       -2.123       -2.905        0.840        2.890        1.998        8.063
 2005.7781       -3.308       -2.978        3.006        2.927        2.055        8.361
 2005.7808       -2.392       -2.650        6.090        2.958        2.056        8.543
 2005.7836       -0.049       -2.355        3.826        2.858        1.974        8.108
 2005.7863       -0.872       -1.106        2.074        2.859        1.954        8.000
 2005.7890       -1.401       -3.520        6.599        2.851        1.965        8.059
 2005.7918       -1.099       -1.188        8.851        2.860        1.962        8.072
 2005.7945       -0.548       -0.828        0.750        2.967        2.062        8.461
 2005.7973        0.319       -0.831        3.012        2.932        2.041        8.335
 2005.8000        0.581       -0.355       -2.836        2.980        1.992        8.153
 2005.8027       -0.942       -0.105        0.201        2.902        1.978        8.178
 2005.8055       -2.679        1.221       -5.942        2.930        1.995        8.181
 2005.8082       -1.282        0.112        0.473        2.865        1.989        8.094
 2005.8110       -0.207        1.473       -2.889        2.880        1.970        8.067
 2005.8137        0.844        1.464       -2.690        2.881        1.981        8.190
 2005.8164       -1.191        0.686       -7.528        2.912        2.037        8.170
 2005.8192        0.348       -0.589       -2.726        2.848        1.960        7.964
 2005.8219       -1.006       -0.906       -2.080        2.846        1.969        8.056
 2005.8247       -0.392        0.352        4.387        2.869        1.986        8.088
 2005.8274        0.103        1.853       -3.665        2.859        1.965        8.008
 2005.8301        2.178        2.265        4.170        2.994        2.073        8.350
 2005.8329        2.790        2.710        3.763        2.938        2.030        8.084
 2005.8356        0.507        1.442        2.433        2.936        2.049        8.242
 2005.8384        0.346       -0.360        2.198        2.895        2.018        7.997
 2005.8411        2.110        1.550       -1.387        2.949        2.048        8.187
 2005.8438        1.752        0.793        2.612        2.973        2.080        8.238
 2005.8466        1.933       -2.481        4.450        3.035        2.126        8.512
 2005.8493        1.608        0.512       -1.864        2.933        2.045        8.128
 2005.8521        1.891        0.101       -2.103        2.933        2.068        8.257
 2005.8548        3.116        1.573        0.939        2.906        2.034        8.080
 2005.8575       -0.181        1.299        1.266        2.991        2.094        8.440
 2005.8603        2.493        2.933        2.514        2.949        2.058        8.266
 2005.8630        0.584       -0.155        0.696        2.863        2.028        7.947
 2005.8658        1.407       -0.437       -3.127        2.893        2.051        8.062
 2005.8685       -0.204        0.423       -8.040        2.942        2.044        8.170
 2005.8712        1.182        0.873      -10.886        2.812        1.960        7.887
 2005.8740        0.521        0.924       -7.966        2.933        2.039        8.316
 2005.8767        0.181       -0.119       -6.573        2.889        1.995        8.131
 2005.8795       -0.138        0.000       -5.922        2.827        1.969        7.938
 2005.8822        0.026       -0.916       -9.130        2.863        1.991        8.088
 2005.8849       -0.337       -0.934       -6.348        2.900        2.023        8.298
 2005.8877        0.756       -0.646       -8.194        2.913        2.014        8.322
 2005.8904        0.081       -1.263       -5.459        2.942        2.014        8.237
 2005.8932        0.468       -0.624       -4.245        2.873        1.974        8.102
 2005.8959       -0.331       -2.014        3.131        2.926        2.031        8.267
 2005.8986       -0.650       -1.971       -0.554        2.869        1.980        8.026
 2005.9014       -0.991       -3.878       -2.319        2.851        1.973        8.003
 2005.9041       -0.903       -2.107       -6.257        2.846        1.967        7.975
 2005.9068       -0.557       -1.555       -5.345        2.885        2.006        8.211
 2005.9096        0.621       -2.797       -6.297        2.921        2.042        8.376
 2005.9123        0.604       -1.013       -3.307        2.837        1.966        7.957
 2005.9151        0.842       -0.929        0.435        2.870        2.000        8.074
 2005.9178        0.254       -0.336       -8.953        2.881        2.008        8.222
 2005.9205       -0.050        1.301       -2.879        2.865        1.992        8.109
 2005.9233       -0.788        0.803       -6.004        2.838        1.959        7.934
 2005.9260        0.564       -0.081       -7.137        2.887        1.993        8.107
 2005.9288        0.329        2.854       -4.811        2.832        1.959        7.960
 2005.9315        0.333        0.517        3.285        2.832        1.991        8.117
 2005.9342       -1.773        0.795        1.177        2.853        1.968        8.055
 2005.9370       -1.191        0.250        5.366        2.837        1.977        8.047
 2005.9397       -1.608       -0.094       -3.186        2.838        1.984        8.049
 2005.9425       -0.131       -0.117        0.838        2.812        1.966        7.947
 2005.9452        0.494       -0.765        5.305        2.880        1.982        8.114
 2005.9479        1.125       -0.643        0.314        2.845        1.964        7.964
 2005.9507        1.135       -1.525       -8.241        2.828        1.959        7.947
 2005.9534        0.767        0.808       -2.022        2.972        2.035        8.335
 2005.9562       -1.104       -0.775        2.570        2.818        1.968        7.918
 2005.9589       -0.748       -0.951       -4.936        2.810        1.951        7.748
 2005.9616       -1.925       -1.043       -0.926        2.808        1.954        7.913
 2005.9644       -1.247       -2.105       -0.808        2.874        2.008        7.903
 2005.9671       -2.512        1.127        1.852        3.015        2.137        8.513
 2005.9699       -5.831        0.328        4.907        2.875        2.049        8.096
 2005.9726       -5.036       -1.644        3.638        2.903        2.078        8.176
 2005.9753       -2.084       -2.588        3.291        3.039        2.102        8.391
 2005.9781       -4.257       -0.680       -0.507        2.915        2.031        8.132
 2005.9808       -3.260        0.001        6.494        2.967        2.039        8.277
 2005.9836       -1.186       -0.085        8.605        2.870        2.007        7.954
 2005.9863       -3.253       -1.326       -0.646        2.883        2.022        8.042
 2005.9890       -2.752       -1.450       -1.185        2.940        2.027        8.199
 2005.9918       -1.460        0.106        2.199        2.920        2.044        8.181
 2005.9945       -2.519       -2.473        6.125        2.930        2.052        8.142
 2005.9973       -0.923       -2.360        8.921        2.894        2.025        8.075
 2006.0000       -2.227       -0.213        6.242        2.908        2.034        8.165
 2006.0027       -1.386       -1.330       11.210        2.897        2.048        8.097
 2006.0055       -2.973       -1.973       -0.065        3.074        2.108        8.467
 2006.0082       -1.220       -0.500       -0.112        2.929        2.036        8.171
 2006.0110       -0.557        0.276       -6.655        2.947        2.052        8.290
 2006.0137       -4.963       -3.173       -2.320        2.882        2.055        8.170
 2006.0164       -1.310       -2.923        6.712        2.869        2.023        8.021
 2006.0192       -0.951       -1.128       -1.028        2.882        2.061        8.159
 2006.0219       -0.396       -1.961        5.318        2.951        2.112        8.421
 2006.0247        1.209       -0.967        8.690        2.991        2.110        8.568
 2006.0274        0.789       -1.078        6.677        3.056        2.119        8.538
 2006.0301       -0.068       -2.030        0.334        2.856        1.989        7.884
 2006.0329       -2.110       -1.124        5.385        2.877        2.031        8.063
 2006.0356       -0.924        0.266        3.872        2.921        2.046        8.273
 2006.0384        0.157       -0.454        0.189        2.910        2.022        8.116
 2006.0411       -2.303       -1.470        2.682        2.906        2.036        8.210
 2006.0438       -3.621       -1.449        3.144        3.002        2.093        8.449
 2006.0466       -0.223       -2.098        4.377        2.864        2.008        8.038
 2006.0493        0.269       -0.418        2.917        2.909        2.035        8.281
 2006.0521        0.453        1.260        3.547        2.932        2.039        8.277
 2006.0548        0.046       -0.888       -0.870        2.897        2.009        8.043
 2006.0575       -1.312       -1.124       -0.871        2.883        2.004        8.107
 2006.0603       -0.307       -2.520        0.505        2.894        2.017        8.096
 2006.0630       -0.618       -1.810       -6.652        2.920        2.085        8.243
 2006.0658       -1.511       -1.888       -2.562        2.811        1.963        7.897
 2006.0685       -3.321        1.632        2.419        2.816        1.962        7.900
 2006.0712       -0.541        1.519       -2.009        2.845        1.980        8.031
 2006.0740       -0.780       -0.283       -2.905        2.863        1.968        8.025
 2006.0767       -3.476       -0.224       -3.920        2.820        1.948        7.824
 2006.0795       -0.235       -0.723       10.866        2.783        1.935        7.748
 2006.0822       -2.540        0.962        1.048        2.796        1.942        7.843
 2006.0849       -4.354       -0.570        9.057        2.865        1.972        8.021
 2006.0877       -1.356       -0.952        7.663        2.839        1.955        7.993
 2006.0904       -1.444       -5.230       -4.521        2.833        1.960        7.964
 2006.0932       -3.285       -3.119       -3.799        2.819        1.960        8.021
 2006.0959       -3.316       -0.658        1.734        2.818        1.929        7.868
 2006.0986       -2.744        0.175       -3.764        2.798        1.940        7.831
 2006.1014       -2.299       -0.243       -5.344        2.800        1.939        7.815
 2006.1041       -1.373        0.938       -1.351        2.823        1.960        7.972
