      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 2004.7842        0.415       -0.339       -8.844        2.808        1.963        7.867
 2004.7869       -1.035       -0.699       -2.235        2.854        2.010        8.011
 2004.7896        0.190       -1.431        1.517        2.777        1.950        7.851
 2004.7923       -1.034       -1.452        9.952        2.805        1.957        7.859
 2004.7951       -1.840       -2.515        5.274        2.789        1.955        7.818
 2004.7978       -0.932        0.585        5.735        2.903        2.020        8.125
 2004.8005       -0.240       -1.265        1.208        2.865        1.994        7.971
 2004.8033       -0.313        0.627        1.723        2.835        1.964        7.875
 2004.8060        0.102       -0.930        4.140        2.830        1.973        7.944
 2004.8087        0.752       -1.287        2.433        2.782        1.959        7.814
 2004.8115       -1.575       -0.056        2.074        2.758        1.936        7.746
 2004.8142       -2.254       -1.120       -2.666        2.770        1.953        7.826
 2004.8169       -0.136        0.327        4.119        2.863        2.003        8.020
 2004.8197       -1.188       -1.080       -0.742        2.835        2.008        7.963
 2004.8224       -2.078       -1.065        2.692        2.748        1.945        7.773
 2004.8251       -2.502        0.426        0.029        2.766        1.937        7.767
 2004.8306       -0.370        1.616       -2.579        2.768        1.950        7.771
 2004.8333       -0.528        2.443       -5.201        2.840        2.011        8.000
 2004.8361        0.558        1.309        1.221        2.810        1.945        7.851
 2004.8388        0.049        2.640       -7.496        2.849        2.002        7.946
 2004.8415       -1.976        0.503       -8.159        2.802        1.954        7.809
 2004.8443       -1.491        1.717        1.319        2.798        1.958        7.803
 2004.8470        0.788        3.038        6.491        2.808        1.960        7.886
 2004.8497        1.364        3.829        3.875        2.822        1.970        7.894
 2004.8525        0.290        3.676        5.951        3.466        2.364        9.546
 2004.8552        1.245        0.563       -0.445        2.933        2.038        8.254
 2004.8579        2.580        4.669       -6.980        3.013        2.071        8.639
 2004.8607        2.306        4.176       -5.559        2.799        1.972        7.869
 2004.8634        0.449        2.649       -1.819        2.776        1.963        7.772
 2004.8661        0.975        3.965       -3.820        2.786        1.969        7.830
 2004.8689        0.396        2.598       -5.240        2.779        1.984        7.867
 2004.8716        1.693        4.290        0.708        2.799        1.988        7.960
 2004.8743       -0.810       -0.382       -5.678        2.774        1.956        7.721
 2004.8770        0.676        3.020       -2.822        2.754        1.936        7.657
 2004.8798        0.198       -0.058       -9.144        2.786        1.990        7.913
 2004.8825        1.834        2.104       -7.515        2.855        2.028        8.056
 2004.8852        2.641        2.954       -6.762        2.818        1.972        7.883
 2004.8880        1.401        3.061        1.089        2.779        1.960        7.759
 2004.8907        1.697        3.168        1.805        2.797        1.959        7.812
 2004.8934        1.299        2.958       -0.317        2.887        1.976        7.915
 2004.8962        0.476        1.719        4.529        2.829        1.979        7.890
 2004.8989        2.200        1.335        4.083        2.832        2.016        7.931
 2004.9016        1.879        1.158        2.086        2.719        1.927        7.612
 2004.9044        0.366        0.118        2.306        2.711        1.937        7.683
 2004.9071        1.345        1.874       -2.652        2.709        1.943        7.706
 2004.9098        0.521        1.492       -2.043        2.712        1.945        7.694
 2004.9126        0.420        3.081       -1.408        2.760        1.964        7.871
 2004.9153        0.805        1.465        0.524        2.855        1.994        8.071
 2004.9180        0.562        0.258        2.158        2.837        1.986        8.020
 2004.9208        0.910        3.034       10.650        2.792        1.958        7.875
 2004.9235        3.120        1.488        2.303        2.792        1.961        7.841
 2004.9262        0.892        0.814       10.040        2.735        1.970        7.836
 2004.9290        1.727        0.395        7.484        2.765        1.947        7.866
 2004.9317        1.418        0.933       12.553        2.814        1.962        7.895
 2004.9344        1.443       -0.715        5.310        2.775        1.966        7.804
 2004.9372        2.668        3.059        7.658        2.764        1.972        7.885
 2004.9399        0.231       -1.570       -3.141        2.870        2.043        8.243
 2004.9426       -1.268       -1.373        3.756        2.817        1.950        7.849
 2004.9454        1.606        2.834       -4.777        2.789        1.956        7.845
 2004.9481        2.668        1.088        1.993        2.808        1.940        7.850
 2004.9508        0.385       -0.846       -3.839        2.798        1.967        7.855
 2004.9536        1.101        2.344       -4.108        2.792        1.967        7.807
 2004.9563        1.237        0.774       -2.559        2.815        1.953        7.879
 2004.9590        1.161        0.925       -4.038        2.707        1.928        7.656
 2004.9617        3.093        2.313       -3.544        2.744        1.930        7.740
 2004.9645        1.381       -0.810       -2.123        2.756        1.960        7.926
 2004.9672        0.879       -0.861       -0.456        2.723        1.935        7.712
 2004.9699        2.763        0.280        2.547        2.742        1.955        7.824
 2004.9727        2.341        1.655       -2.191        2.755        1.953        7.801
 2004.9754        1.995        3.565       -3.050        2.731        1.923        7.655
 2004.9781        0.049        0.578        2.057        2.734        1.915        7.659
 2004.9809        1.064        0.615        5.700        2.739        1.930        7.754
 2004.9836        1.166        0.245        6.287        2.889        1.981        7.929
 2004.9863        1.986        0.605        2.800        2.844        1.942        7.780
 2004.9891        1.582        0.240        2.366        2.919        1.964        7.873
 2004.9918        2.501       -0.657        8.001        2.883        1.959        7.917
 2004.9945        1.249        1.066        6.207        2.894        1.966        7.888
 2004.9973        1.135        0.476        5.085        2.963        2.011        8.076
 2005.0000        1.097        2.149        2.536        2.861        1.964        7.825
 2005.0027        2.485        2.156        3.160        2.856        1.979        8.075
 2005.0055        0.952        1.953       -0.574        2.832        1.955        7.748
 2005.0082        1.776        1.454       -0.599        2.863        1.951        7.957
 2005.0110        1.900        0.764        0.098        2.875        1.975        7.924
 2005.0137        1.525        0.133        4.399        2.887        2.014        8.029
 2005.0164        3.352       -0.500        4.061        3.184        2.095        8.318
 2005.0247        2.772        4.540       -2.145        5.221        4.079       18.302
 2005.0274        0.334        2.594        4.529        2.871        1.981        7.866
 2005.0329        3.053        2.227      -12.852        4.599        3.596       15.046
