      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 1995.3014        0.806        3.099        0.480        2.982        2.104        8.358
 1995.3041        1.271        2.603       -1.420        2.958        2.103        8.342
 1995.3068        1.428        2.515        0.244        2.941        2.107        8.244
 1995.3096        2.521        1.576        2.938        2.984        2.115        8.396
 1995.3123        0.940        2.158        4.331        2.967        2.090        8.268
 1995.3151        0.045        2.266        1.832        2.955        2.095        8.279
 1995.3178        0.207        2.791        4.859        2.958        2.104        8.342
 1995.3205        1.179        2.486        3.140        2.962        2.114        8.343
 1995.3233        1.271        2.221        2.130        2.953        2.104        8.349
 1995.3260       -0.471        2.789        0.911        2.983        2.113        8.416
 1995.3288        1.878        3.001        2.329        3.057        2.150        8.690
 1995.3315       -0.155        1.139        2.100        3.097        2.132        8.555
 1995.3342        1.319        2.546        0.609        3.072        2.136        8.483
 1995.3370        0.506        2.218       -0.577        2.976        2.107        8.423
 1995.3397        0.212        1.637        4.423        2.983        2.105        8.385
 1995.3425        0.521        1.942        2.969        2.999        2.110        8.425
 1995.3452        0.286        2.697        1.373        2.947        2.090        8.334
 1995.3479        0.419        2.988        3.241        3.083        2.139        8.658
 1995.3507        1.014        4.546        7.447        3.089        2.159        8.700
 1995.3534        0.691        1.135        7.929        3.137        2.224        8.925
 1995.3562       -2.331        2.652       10.204        3.233        2.289        9.583
 1995.3589        1.621        3.446       -3.084        3.256        2.316        9.677
 1995.3644       -0.159        3.314       12.903        3.262        2.337        9.809
 1995.3671        4.379        3.602       -0.845        3.278        2.330        9.812
 1995.3699        2.106        4.033        5.947        3.363        2.353       10.093
 1995.3726        0.474        2.586        8.119        3.233        2.351        9.798
 1995.3753       -0.662        5.639        5.921        3.192        2.290        9.483
 1995.3781        0.025        3.474        5.503        3.348        2.397        9.918
 1995.3808       -1.301        2.396       11.958        3.206        2.294        9.511
 1995.3836       -0.049       -0.760       -0.218        3.314        2.354        9.940
 1995.3863        2.367        0.150        2.839        3.409        2.386       10.271
 1995.3890        0.297        4.540       -0.498        3.502        2.461       10.489
 1995.3918        1.130        0.024       10.383        3.429        2.445       10.479
 1995.3945        1.370        1.991       -6.689        3.832        2.654       11.370
 1995.3973        0.257        2.691        2.969        3.360        2.295        9.771
 1995.4000       -0.895        1.822        8.739        3.316        2.322        9.735
 1995.4027       -0.864       -0.148       -0.830        3.339        2.375       10.189
 1995.4055        3.210        2.797        4.384        3.268        2.281        9.689
 1995.4082        0.528        6.688       13.938        3.464        2.316       10.080
 1995.4110       -0.181        2.410        0.948        3.522        2.327       10.056
 1995.4137        0.035        5.168       -2.214        3.337        2.297        9.685
 1995.4164        2.108        2.638        4.243        3.284        2.334        9.764
 1995.4192       -0.798        3.705        6.905        3.350        2.356       10.168
 1995.4219        2.317        6.788        2.480        3.251        2.297        9.685
 1995.4247        0.127       -3.683       -6.913        3.366        2.354        9.983
 1995.4274       -0.257        1.438       -2.093        3.372        2.335        9.850
 1995.4301       -2.141        6.242        6.715        3.545        2.461       10.335
 1995.4329       -0.892        4.504       -8.932        3.114        2.172        8.987
