      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 1997.0630       -0.069        3.886        2.584        3.754        2.869       12.807
 1997.0658        3.444        5.043       -5.274        3.764        2.861       13.003
 1997.0685        2.990        5.686       -1.986        3.746        2.862       12.863
 1997.0712        2.132        2.903       -3.702        4.046        3.015       13.391
 1997.0740        1.895        7.009       -3.346        3.767        2.820       12.702
 1997.0767       -1.436        2.491        2.018        3.845        2.844       13.235
 1997.0822       -0.069        0.762        3.847        3.763        2.852       12.839
 1997.0849        1.186        5.023       -1.296        3.717        2.851       12.701
 1997.0877        2.084        1.879        0.654        3.600        2.699       11.869
 1997.0904        1.811        3.848       -0.821        3.598        2.704       11.923
 1997.0932        3.032        3.567       -1.954        3.955        2.884       12.860
 1997.0959        2.615        3.719       -3.998        3.700        2.815       12.330
 1997.0986        1.651        3.455        1.686        3.566        2.716       11.955
 1997.1014        1.556        3.074       -2.349        3.597        2.719       11.955
 1997.1041        2.709        4.401       -1.281        3.597        2.718       11.950
 1997.1068        2.756        3.338       -1.976        3.576        2.717       11.880
 1997.1096        5.611        4.731       10.069        3.851        2.835       12.596
 1997.1123        0.588        3.905        6.033        3.606        2.734       11.991
 1997.1151       -0.072        2.231        5.299        3.638        2.759       12.127
 1997.1178        3.080        3.359       -5.881        3.581        2.716       11.897
 1997.1205        1.514        4.531       -1.571        3.635        2.817       12.366
 1997.1233       -0.295        2.231       13.576        3.841        2.931       12.815
 1997.1260        1.118        3.041        4.516        3.583        2.730       11.939
 1997.1288       -0.103        5.133        5.722        3.624        2.751       12.045
 1997.1315        1.591        6.438        3.817        3.773        2.762       12.274
 1997.1342       -2.184        4.112        3.118        3.703        2.756       12.044
 1997.1370        0.383        2.305        1.022        3.642        2.752       12.033
 1997.1397        0.301        1.400       -1.978        3.637        2.769       12.118
 1997.1425        0.218        3.080       -2.710        3.630        2.738       12.016
 1997.1452       -0.818        3.378       -4.536        3.786        2.782       12.245
 1997.1479       -0.934        6.675      -11.620        3.707        2.839       12.659
 1997.1507       -0.563        4.701       -4.829        3.737        2.867       12.726
 1997.1534        0.195        3.673        5.659        3.763        2.869       12.650
 1997.1562       -0.665        1.389        2.776        3.793        2.902       12.861
 1997.1589       -0.187        3.672        3.199        3.822        2.868       12.803
 1997.1616       -0.585        3.968        0.965        3.959        2.879       13.114
