1.003 -10 -1000
1.003 0 -1000
1.003 10 -1000
1.003 -10.000000000000000 -893.70103900000004
1.003 -9.3296715899999995E-009 -893.70108000000005
1.003 10.000000000000000 -893.70110199999999
1.003 -10.000000000000000 -787.35157500000003
1.003 -3.6544729200000000E-008 -787.35167300000001
1.003 10.000000000000000 -787.35170000000005
1.003 -10.000000000000000 -680.98039600000004
1.003 -7.9329737299999994E-008 -680.98056199999996
1.003 10.000000000000000 -680.98058300000002
1.003 -10.000000000000000 -574.62480700000003
1.003 -1.3340008799999999E-007 -574.62504799999999
1.003 10.000000000000000 -574.62505599999997
1.003 -10.000000000000000 -468.32534700000002
1.003 -1.9212192200000001E-007 -468.32566400000002
1.003 10.000000000000000 -468.32565799999998
1.003 -10.000000000000000 -362.11565300000001
1.003 -2.4660772500000002E-007 -362.11604199999999
1.003 10.000000000000000 -362.11602599999998
1.003 -10.000000000000000 -256.01059099999998
1.003 -2.8657043600000000E-007 -256.01104099999998
1.003 10.000000000000000 -256.01102600000002
1.003 -10.000000000000000 -149.99950300000000
1.003 -3.0187948100000002E-007 -150.00000000000000
1.003 10.000000000000000 -150.00000000000000
1.003 -10.000000000000000 -138.32990699999999
1.003 -2.9575690099999998E-007 -138.33037899999999
1.003 10.000000000000000 -138.33036300000001
1.003 -10.000000000000000 -126.66101300000000
1.003 -2.7890679000000000E-007 -126.66145000000000
1.003 10.000000000000000 -126.66142600000001
1.003 -10.000000000000000 -114.99276300000000
1.003 -2.5358661800000000E-007 -114.99315900000001
1.003 10.000000000000000 -114.99313500000000
1.003 -10.000000000000000 -103.32510000000001
1.003 -2.2202525199999999E-007 -103.32545000000000
1.003 10.000000000000000 -103.32543099999999
1.003 -10.000000000000000 -91.657968199999999
1.003 -1.8641905500000001E-007 -91.658268199999995
1.003 10.000000000000000 -91.658257800000001
1.003 -10.000000000000000 -79.991308099999998
1.003 -1.4892820100000001E-007 -79.991556500000002
1.003 10.000000000000000 -79.991556299999999
1.003 -10.000000000000000 -68.325061899999994
1.003 -1.1167322000000000E-007 -68.325259099999997
1.003 10.000000000000000 -68.325268699999995
1.49978 -10.000000000000000 -56.659171299999997
1.49977 -7.6731813700000004E-008 -56.659318700000000
1.49977 10.000000000000000 -56.659336799999998
2.56303 -10.000000000000000 -44.993578599999999
2.56303 -4.6135954999999999E-008 -44.993679800000002
2.56302 10.000000000000000 -44.993702700000000
3.62892 -10.000000000000000 -33.328226600000001
3.62892 -2.1869212899999999E-008 -33.328286599999998
3.62891 10.000000000000000 -33.328309300000001
4.69851 -10.000000000000000 -21.663213800000001
4.69851 -5.8510925799999998E-009 -21.663239600000001
4.69851 10.000000000000000 -21.663255199999998
5.78751 -10.000000000000000 -10.000000000000000
5.78751 1.7763568400000001E-015 -10.000000000000000
5.78751 10.000000000000000 -10.000000000000000
5.82709 -10.000000000000000 -9.5832580899999993
5.82709 2.8588242900000002E-015 -9.5832581799999996
5.82709 10.000000000000000 -9.5832580899999993
5.86673 -10.000000000000000 -9.1665216800000007
5.86673 2.7200464099999999E-015 -9.1665217800000001
5.86673 10.000000000000000 -9.1665216800000007
5.90643 -10.000000000000000 -8.7497909099999998
5.90643 2.8310687099999999E-015 -8.7497912299999996
5.90643 10.000000000000000 -8.7497909099999998
5.94619 -10.000000000000000 -8.3330659100000002
5.94619 2.7478019899999998E-015 -8.3330660200000004
5.94619 10.000000000000000 -8.3330659100000002
5.98601 -10.000000000000000 -7.9163468200000002
5.98601 2.7200464099999999E-015 -7.9163469400000004
5.98601 10.000000000000000 -7.9163468200000002
6.02589 -10.000000000000000 -7.4996337700000000
6.02589 2.8310687099999999E-015 -7.4996339000000001
6.02589 10.000000000000000 -7.4996337700000000
6.06584 -10.000000000000000 -7.0829269000000004
6.06584 2.8310687099999999E-015 -7.0829270400000004
6.06584 10.000000000000000 -7.0829269000000004
6.10586 -10.000000000000000 -6.6662263499999996
6.10586 2.7200464099999999E-015 -6.6662264999999996
6.10586 10.000000000000000 -6.6662263499999996
6.14594 -10.000000000000000 -6.2495322699999996
6.14594 2.7200464099999999E-015 -6.2495324400000003
6.14594 10.000000000000000 -6.2495322699999996
6.18609 -10.000000000000000 -5.8328447900000002
6.18609 2.9143354400000000E-015 -5.8328449600000001
6.18609 10.000000000000000 -5.8328447900000002
6.22631 -10.000000000000000 -5.4161640699999998
6.22631 2.8588242900000002E-015 -5.4161646899999996
6.22631 10.000000000000000 -5.4161640699999998
6.2666 -10.000000000000000 -4.9994902500000000
6.2666 2.7478019899999998E-015 -4.9994904399999998
6.2666 10.000000000000000 -4.9994902500000000
6.30696 -10.000000000000000 -4.5828234800000001
6.30696 2.6367796799999999E-015 -4.5828236899999997
6.30696 10.000000000000000 -4.5828234800000001
6.3474 -10.000000000000000 -4.1661639199999998
6.3474 2.7200464099999999E-015 -4.1661641400000002
6.3474 10.000000000000000 -4.1661639199999998
6.38792 -10.000000000000000 -3.7495117200000001
6.38792 2.8588242900000002E-015 -3.7495119500000000
6.38792 10.000000000000000 -3.7495117200000001
6.42851 -10.000000000000000 -3.3328670499999999
6.42851 2.6645352600000002E-015 -3.3328677500000001
6.42851 10.000000000000000 -3.3328670499999999
6.46918 -10.000000000000000 -2.9162300499999998
6.46918 2.7200464099999999E-015 -2.9162303100000000
6.46918 10.000000000000000 -2.9162300499999998
6.50993 -10.000000000000000 -2.4996008999999999
6.50993 2.8310687099999999E-015 -2.4996011700000000
6.50993 10.000000000000000 -2.4996008999999999
6.55076 -10.000000000000000 -2.0829797700000001
6.55076 2.6367796799999999E-015 -2.0829800399999998
6.55076 10.000000000000000 -2.0829797700000001
6.59168 -10.000000000000000 -1.6663668100000000
6.59168 2.6367796799999999E-015 -1.6663670900000001
6.59168 10.000000000000000 -1.6663668100000000
6.63268 -10.000000000000000 -1.2497622100000001
6.63268 5.0237591900000004E-015 -1.2497627899999999
6.63268 10.000000000000000 -1.2497622100000001
6.67377 -10.000000000000000 -0.83316614200000005
6.67377 5.1070259099999996E-015 -0.83316643199999996
6.67377 10.000000000000000 -0.83316614200000005
6.71495 -10.000000000000000 -0.41657877700000001
6.71495 2.7478019899999998E-015 -0.41657906900000002
6.71495 10.000000000000000 -0.41657877700000001
6.75621 -10.000000000000000 -2.9924316400000001E-007
6.75621 1.7763568400000001E-015 -2.9924316400000001E-007
6.75621 10.000000000000000 -2.9924316400000001E-007
6.79759 -10.000000000000000 0.41679101499999999
6.79759 2.7200464099999999E-015 0.41679072299999997
6.79759 10.000000000000000 0.41679101499999999
6.83906 -10.000000000000000 0.83357305800000003
6.83906 2.7478019899999998E-015 0.83357276599999997
6.83906 10.000000000000000 0.83357305800000003
6.88063 -10.000000000000000 1.2503456399999999
6.88063 2.7478019899999998E-015 1.2503452200000000
6.88063 10.000000000000000 1.2503456399999999
6.9223 -10.000000000000000 1.6671085600000000
6.9223 2.7478019899999998E-015 1.6671082699999999
6.9223 10.000000000000000 1.6671085600000000
6.96406 -10.000000000000000 2.0838616299999999
6.96406 2.7478019899999998E-015 2.0838613300000000
6.96406 10.000000000000000 2.0838616299999999
7.00592 -10.000000000000000 2.5006046300000002
7.00592 2.7478019899999998E-015 2.5006043400000002
7.00592 10.000000000000000 2.5006046300000002
7.04789 -10.000000000000000 2.9173373699999998
7.04789 2.5535129599999998E-015 2.9173370699999999
7.04789 10.000000000000000 2.9173373699999998
7.08996 -10.000000000000000 3.3340596200000001
7.08996 2.7478019899999998E-015 3.3340593300000001
7.08996 10.000000000000000 3.3340596200000001
7.13213 -10.000000000000000 3.7507711900000000
7.13213 2.9143354400000000E-015 3.7507708900000001
7.13213 10.000000000000000 3.7507711900000000
7.17441 -10.000000000000000 4.1674718400000001
7.17441 2.7755575600000001E-015 4.1674715400000002
7.17441 10.000000000000000 4.1674718400000001
7.21681 -10.000000000000000 4.5841613399999996
7.21681 2.7755575600000001E-015 4.5841610499999996
7.21681 10.000000000000000 4.5841613399999996
7.25931 -10.000000000000000 5.0008394899999997
7.25931 2.5535129599999998E-015 5.0008391899999998
7.25931 10.000000000000000 5.0008394899999997
7.30193 -10.000000000000000 5.4175060300000002
7.30193 2.6367796799999999E-015 5.4175057200000003
7.30193 10.000000000000000 5.4175060300000002
7.34466 -10.000000000000000 5.8341607199999999
7.34466 2.7200464099999999E-015 5.8341604199999999
7.34466 10.000000000000000 5.8341607199999999
7.38751 -10.000000000000000 6.2508033400000000
7.38751 2.7478019899999998E-015 6.2508029000000001
7.38751 10.000000000000000 6.2508033400000000
7.43048 -10.000000000000000 6.6674336199999997
7.43048 2.7200464099999999E-015 6.6674333099999998
7.43048 10.000000000000000 6.6674336199999997
7.47357 -10.000000000000000 7.0840513100000004
