0.000000000000000000e+00 5.525333851295833156e+32
1.000000000000000000e+00 6.300787849293803257e+30
2.000000000000000000e+00 1.176217983079697159e+29
3.000000000000000000e+00 3.328622271444475247e+27
4.000000000000000000e+00 1.342598227812255086e+26
5.000000000000000000e+00 7.341694661716072253e+24
6.000000000000000000e+00 5.223804951394990864e+23
7.000000000000000000e+00 4.674752933800383087e+22
8.000000000000000000e+00 5.114297942503088718e+21
9.000000000000000000e+00 6.678780800066231992e+20
1.000000000000000000e+01 1.020236002594943304e+20
1.100000000000000000e+01 1.791825555528844698e+19
1.200000000000000000e+01 3.564872748737094144e+18
1.300000000000000000e+01 7.932059780414755840e+17
1.348870750000000029e+01 3.951200081490687360e+17
1.400000000000000000e+01 1.952086827990761280e+17
1.500000000000000000e+01 5.262314898800079200e+16
1.600000000000000000e+01 1.540759869510843200e+16
1.700000000000000000e+01 4.863314251054509000e+15
1.800000000000000000e+01 1.644009834186103000e+15
1.900000000000000000e+01 5.917180953214490000e+14
2.000000000000000000e+01 2.255813412321101875e+14
2.100000000000000000e+01 9.066826905356626562e+13
2.200000000000000000e+01 3.826175559700558594e+13
2.300000000000000000e+01 1.688922275220608984e+13
2.400000000000000000e+01 7.771958721500369141e+12
2.500000000000000000e+01 3.717126252597109863e+12
2.600000000000000000e+01 1.842662108057025146e+12
2.700000000000000000e+01 9.444137792215039062e+11
2.800000000000000000e+01 4.993092773095931396e+11
2.900000000000000000e+01 2.717500486126442871e+11
3.000000000000000000e+01 1.519635972053986816e+11
3.100000000000000000e+01 8.716214136891702271e+10
3.200000000000000000e+01 5.119700467467495728e+10
3.300000000000000000e+01 3.075071655489907074e+10
3.400000000000000000e+01 1.886146678563445663e+10
3.500000000000000000e+01 1.179961073745485306e+10
3.600000000000000000e+01 7.520287873818063736e+09
3.700000000000000000e+01 4.877704806113533974e+09
3.800000000000000000e+01 3.216510465076083660e+09
3.900000000000000000e+01 2.154498773727837086e+09
4.000000000000000000e+01 1.464644135840810299e+09
4.100000000000000000e+01 1.009719643720085025e+09
4.200000000000000000e+01 7.053973779261027575e+08
4.300000000000000000e+01 4.990378420520573854e+08
4.400000000000000000e+01 3.572910944217514992e+08
4.500000000000000000e+01 2.587262124081934690e+08
4.600000000000000000e+01 1.893845944609977007e+08
4.700000000000000000e+01 1.400579030881651640e+08
4.800000000000000000e+01 1.045961270267006308e+08
4.900000000000000000e+01 7.884376924742577970e+07
5.000000000000000000e+01 5.996173878304141015e+07
5.100000000000000000e+01 4.598953223332355917e+07
5.200000000000000000e+01 3.555939507660374790e+07
5.300000000000000000e+01 2.770780456854179502e+07
5.400000000000000000e+01 2.174974854336230457e+07
5.500000000000000000e+01 1.719371202944819257e+07
5.600000000000000000e+01 1.368407316526470892e+07
5.700000000000000000e+01 1.096141128700916097e+07
5.797785950000000099e+01 8.876718081882037222e+06
5.800000000000000000e+01 8.834934890158116817e+06
5.900000000000000000e+01 7.163306203874768689e+06
6.000000000000000000e+01 5.841035909679207951e+06
6.100000000000000000e+01 4.788853276063709520e+06
6.200000000000000000e+01 3.946770851690988988e+06
6.300000000000000000e+01 3.269112839161957148e+06
6.400000000000000000e+01 2.720872643946825527e+06
6.500000000000000000e+01 2.275067964298518375e+06
6.600000000000000000e+01 1.910774789946315577e+06
6.700000000000000000e+01 1.611678689610447269e+06
6.800000000000000000e+01 1.364993889200817328e+06
6.900000000000000000e+01 1.160639906286389334e+06
7.000000000000000000e+01 9.906345294651065487e+05
7.100000000000000000e+01 8.486271803537993692e+05
7.200000000000000000e+01 7.295404450107731391e+05
7.300000000000000000e+01 6.292934203095593257e+05
7.400000000000000000e+01 5.445963968406337081e+05
7.500000000000000000e+01 4.727835550429935683e+05
7.600000000000000000e+01 4.116865341423583450e+05
7.700000000000000000e+01 3.595341846524946159e+05
7.800000000000000000e+01 3.148745502403767314e+05
7.900000000000000000e+01 2.765129556011031382e+05
8.000000000000000000e+01 2.434627547605083091e+05
