 0.0000  -4.9950   0.488272E+00   0.140291E-03  -0.145464E-01   0.105186E-01  -0.321723E-02   0.239725E-05   0.380057E-08   0.153108E-11  -0.243386E-02  -0.270752E-05
 0.0000  -4.9850   0.489496E+00   0.141022E-03  -0.141876E-01   0.105743E-01  -0.321700E-02   0.242530E-05   0.376925E-08   0.151699E-11  -0.245253E-02  -0.271035E-05
 0.0000  -4.9750   0.490719E+00   0.141479E-03  -0.138273E-01   0.106306E-01  -0.321666E-02   0.243178E-05   0.373830E-08   0.152142E-11  -0.247143E-02  -0.271544E-05
 0.0000  -4.9650   0.491952E+00   0.141620E-03  -0.134644E-01   0.106878E-01  -0.321626E-02   0.244174E-05   0.370751E-08   0.151064E-11  -0.249063E-02  -0.272236E-05
 0.0000  -4.9550   0.493183E+00   0.142196E-03  -0.131003E-01   0.107456E-01  -0.321573E-02   0.243967E-05   0.367717E-08   0.148801E-11  -0.251004E-02  -0.273056E-05
 0.0000  -4.9450   0.494423E+00   0.142333E-03  -0.127335E-01   0.108041E-01  -0.321512E-02   0.246633E-05   0.364700E-08   0.146534E-11  -0.252976E-02  -0.272788E-05
 0.0000  -4.9350   0.495666E+00   0.142974E-03  -0.123651E-01   0.108632E-01  -0.321441E-02   0.247796E-05   0.361726E-08   0.146537E-11  -0.254971E-02  -0.273783E-05
 0.0000  -4.9250   0.496914E+00   0.143316E-03  -0.119942E-01   0.109232E-01  -0.321363E-02   0.247654E-05   0.358782E-08   0.142441E-11  -0.256994E-02  -0.274101E-05
 0.0000  -4.9150   0.498166E+00   0.143575E-03  -0.116218E-01   0.109836E-01  -0.321274E-02   0.248746E-05   0.355880E-08   0.142769E-11  -0.259039E-02  -0.275290E-05
 0.0000  -4.9050   0.499426E+00   0.143774E-03  -0.112466E-01   0.110449E-01  -0.321174E-02   0.249330E-05   0.353008E-08   0.142141E-11  -0.261115E-02  -0.275757E-05
 0.0000  -4.8950   0.500687E+00   0.144124E-03  -0.108705E-01   0.111065E-01  -0.321064E-02   0.250038E-05   0.350189E-08   0.139554E-11  -0.263207E-02  -0.277135E-05
 0.0000  -4.8850   0.501955E+00   0.144839E-03  -0.104914E-01   0.111690E-01  -0.320946E-02   0.251874E-05   0.347401E-08   0.138115E-11  -0.265329E-02  -0.277079E-05
 0.0000  -4.8750   0.503227E+00   0.145056E-03  -0.101111E-01   0.112319E-01  -0.320813E-02   0.252407E-05   0.344655E-08   0.137147E-11  -0.267467E-02  -0.277176E-05
 0.0000  -4.8650   0.504504E+00   0.145361E-03  -0.972816E-02   0.112955E-01  -0.320674E-02   0.253935E-05   0.341950E-08   0.137228E-11  -0.269634E-02  -0.278683E-05
 0.0000  -4.8550   0.505782E+00   0.145667E-03  -0.934392E-02   0.113595E-01  -0.320521E-02   0.254024E-05   0.339291E-08   0.134163E-11  -0.271819E-02  -0.278933E-05
 0.0000  -4.8450   0.507071E+00   0.145746E-03  -0.895699E-02   0.114242E-01  -0.320361E-02   0.255286E-05   0.336675E-08   0.133869E-11  -0.274029E-02  -0.279757E-05
 0.0000  -4.8350   0.508360E+00   0.146311E-03  -0.856860E-02   0.114892E-01  -0.320186E-02   0.256269E-05   0.334100E-08   0.133528E-11  -0.276256E-02  -0.281391E-05
 0.0000  -4.8250   0.509650E+00   0.146923E-03  -0.817921E-02   0.115546E-01  -0.319998E-02   0.259143E-05   0.331582E-08   0.128366E-11  -0.278497E-02  -0.279842E-05
 0.0000  -4.8150   0.510958E+00   0.147256E-03  -0.778570E-02   0.116210E-01  -0.319809E-02   0.257076E-05   0.329091E-08   0.128684E-11  -0.280772E-02  -0.281401E-05
 0.0000  -4.8050   0.512258E+00   0.147378E-03  -0.739228E-02   0.116872E-01  -0.319599E-02   0.260650E-05   0.326662E-08   0.127729E-11  -0.283052E-02  -0.281430E-05
 0.0000  -4.7950   0.513564E+00   0.148129E-03  -0.699671E-02   0.117540E-01  -0.319379E-02   0.261332E-05   0.324270E-08   0.125625E-11  -0.285352E-02  -0.282372E-05
 0.0000  -4.7850   0.514881E+00   0.148279E-03  -0.659823E-02   0.118215E-01  -0.319153E-02   0.261901E-05   0.321922E-08   0.124876E-11  -0.287676E-02  -0.282546E-05
 0.0000  -4.7750   0.516198E+00   0.148937E-03  -0.619836E-02   0.118892E-01  -0.318911E-02   0.264926E-05   0.319615E-08   0.125567E-11  -0.290012E-02  -0.284176E-05
 0.0000  -4.7650   0.517525E+00   0.149120E-03  -0.579606E-02   0.119573E-01  -0.318663E-02   0.264275E-05   0.317347E-08   0.122131E-11  -0.292369E-02  -0.284685E-05
 0.0000  -4.7550   0.518850E+00   0.149623E-03  -0.539302E-02   0.120255E-01  -0.318395E-02   0.267990E-05   0.315117E-08   0.120668E-11  -0.294730E-02  -0.283980E-05
 0.0000  -4.7450   0.520179E+00   0.150115E-03  -0.498836E-02   0.120940E-01  -0.318118E-02   0.269978E-05   0.312932E-08   0.119689E-11  -0.297105E-02  -0.284903E-05
 0.0000  -4.7350   0.521519E+00   0.150612E-03  -0.458107E-02   0.121630E-01  -0.317831E-02   0.270349E-05   0.310770E-08   0.120431E-11  -0.299499E-02  -0.285060E-05
 0.0000  -4.7250   0.522863E+00   0.150803E-03  -0.417166E-02   0.122323E-01  -0.317536E-02   0.270321E-05   0.308641E-08   0.117496E-11  -0.301909E-02  -0.286186E-05
 0.0000  -4.7150   0.524208E+00   0.151216E-03  -0.376113E-02   0.123016E-01  -0.317224E-02   0.272917E-05   0.306537E-08   0.113433E-11  -0.304324E-02  -0.286049E-05
