  0.0000    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00   -0.63971015E+07   -0.83837958E+03   -0.32812996E+02   -0.13132697E+02    0.00000000E+00    0.00000000E+00    0.77365545E+08    0.16780242E+04    0.65629219E+02   -0.17238125E+03
  0.0003   -0.22339767E+06   -0.23318332E+06   -0.14463316E+06   -0.27541197E+01   -0.21115729E+00    0.23379796E+00   -0.56444889E+05   -0.38807012E+06   -0.50652195E+07   -0.11097619E+03   -0.64499608E+01    0.91328838E+01    0.00000000E+00   -0.39740398E+06   -0.61920238E+07   -0.83286217E+03   -0.32389650E+02   -0.13340260E+02    0.00000000E+00    0.50648173E+07    0.76530790E+08    0.16669892E+04    0.64782519E+02   -0.17065987E+03
  0.0004   -0.29654601E+06   -0.31957031E+06   -0.25505811E+06   -0.48697582E+01   -0.37249882E+00    0.41217220E+00   -0.54032825E+05   -0.63904674E+06   -0.66989457E+07   -0.14722578E+03   -0.85303188E+01    0.12078587E+02    0.00000000E+00   -0.51681701E+06   -0.60350150E+07   -0.82861062E+03   -0.32064728E+02   -0.13498366E+02    0.00000000E+00    0.66984122E+07    0.75889587E+08    0.16584859E+04    0.64132670E+02   -0.16933710E+03
  0.0005   -0.36858951E+06   -0.41313286E+06   -0.39441944E+06   -0.75563099E+01   -0.57628102E+00    0.63712678E+00   -0.51034035E+05   -0.95609019E+06   -0.82868121E+07   -0.18284946E+03   -0.10552280E+02    0.14941602E+02    0.00000000E+00   -0.62534284E+06   -0.58363037E+07   -0.82319478E+03   -0.31652475E+02   -0.13697436E+02    0.00000000E+00    0.82861495E+07    0.75075381E+08    0.16476541E+04    0.63308157E+02   -0.16765676E+03
  0.0006   -0.43928178E+06   -0.51536395E+06   -0.56082935E+06   -0.10789353E+02   -0.81986074E+00    0.90549718E+00   -0.47520243E+05   -0.13351209E+07   -0.98185905E+07   -0.21770362E+03   -0.12502819E+02    0.17703487E+02    0.00000000E+00   -0.72063003E+06   -0.55981786E+07   -0.81665159E+03   -0.31156890E+02   -0.13934429E+02    0.00000000E+00    0.98178015E+07    0.74095590E+08    0.16345675E+04    0.62316978E+02   -0.16563367E+03
  0.0007   -0.50839523E+06   -0.62756729E+06   -0.75205855E+06   -0.14539846E+02   -0.11001147E+01    0.12135484E+01   -0.43575831E+05   -0.17713179E+07   -0.11284836E+08   -0.25165291E+03   -0.14369911E+02    0.20347212E+02    0.00000000E+00   -0.80056076E+06   -0.53233456E+07   -0.80902496E+03   -0.30582711E+02   -0.14205757E+02    0.00000000E+00    0.11283924E+08    0.72959006E+08    0.16193140E+04    0.61168610E+02   -0.16328540E+03
  0.0008   -0.57572358E+06   -0.75083023E+06   -0.96558010E+06   -0.18774581E+02   -0.14134997E+01    0.15570496E+01   -0.39292780E+05   -0.22592086E+07   -0.12677011E+08   -0.28457153E+03   -0.16142681E+02    0.22857384E+02    0.00000000E+00   -0.86328605E+06   -0.50148846E+07   -0.80036544E+03   -0.29935344E+02   -0.14507352E+02    0.00000000E+00    0.12675980E+08    0.71675677E+08    0.16019946E+04    0.59873865E+02   -0.16063206E+03
  0.0009   -0.64108411E+06   -0.88600218E+06   -0.11986180E+07   -0.23456695E+02   -0.17561198E+01    0.19313568E+01   -0.34770495E+05   -0.27927734E+07   -0.13987579E+08   -0.31634436E+03   -0.17811536E+02    0.25220415E+02    0.00000000E+00   -0.90725324E+06   -0.46761881E+07   -0.79072927E+03   -0.29220764E+02   -0.14834752E+02    0.00000000E+00    0.13986433E+08    0.70256717E+08    0.15827220E+04    0.58444692E+02   -0.15769589E+03
  0.0010   -0.70431903E+06   -0.10336788E+07   -0.14482004E+07   -0.28546233E+02   -0.21237990E+01    0.23315028E+01   -0.30110331E+05   -0.33655553E+07   -0.15210093E+08   -0.34686794E+03   -0.19368263E+02    0.27424677E+02    0.00000000E+00   -0.93122850E+06   -0.43109071E+07   -0.78017784E+03   -0.28445424E+02   -0.15183177E+02    0.00000000E+00    0.15208836E+08    0.68714153E+08    0.15616187E+04    0.56893998E+02   -0.15450098E+03
  0.0012   -0.82391108E+06   -0.13676081E+07   -0.19844636E+07   -0.39775861E+02   -0.29166907E+01    0.31883927E+01   -0.20783837E+05   -0.46014670E+07   -0.17370905E+08   -0.40381602E+03   -0.22119802E+02    0.31320746E+02    0.00000000E+00   -0.91593815E+06   -0.35160837E+07   -0.75659493E+03   -0.26740005E+02   -0.15922984E+02    0.00000000E+00    0.17369441E+08    0.65309643E+08    0.15144520E+04    0.53483127E+02   -0.14743808E+03
