  0.0000    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00   -0.41036630E+04   -0.21321777E+02   -0.20592083E-01   -0.79674098E-02    0.00000000E+00    0.00000000E+00    0.48441585E+05    0.42213869E+02    0.41151820E-01   -0.10787582E+00
  0.0003   -0.34895625E+01   -0.34896588E+01   -0.57183794E-01   -0.43461993E-04   -0.83376488E-07    0.92546030E-07   -0.13406103E+03   -0.13419159E+03   -0.79940395E+02   -0.69646522E-01   -0.10181018E-03    0.14412166E-03    0.00000000E+00   -0.64217103E+01   -0.41035822E+04   -0.21321690E+02   -0.20591917E-01   -0.79674921E-02    0.00000000E+00    0.79806798E+02    0.48441257E+05    0.42213696E+02    0.41151487E-01   -0.10787514E+00
  0.0004   -0.46527369E+01   -0.46529653E+01   -0.10165957E+00   -0.77265503E-04   -0.14822415E-06    0.16452542E-06   -0.13406000E+03   -0.13429210E+03   -0.10658665E+03   -0.92861735E-01   -0.13574621E-03    0.19216123E-03    0.00000000E+00   -0.85621503E+01   -0.41035193E+04   -0.21321623E+02   -0.20591787E-01   -0.79675561E-02    0.00000000E+00    0.10640852E+03    0.48441003E+05    0.42213561E+02    0.41151228E-01   -0.10787462E+00
  0.0005   -0.58159002E+01   -0.58163462E+01   -0.15884204E+00   -0.12072682E-03   -0.23159880E-06    0.25706923E-06   -0.13405867E+03   -0.13442133E+03   -0.13323244E+03   -0.11607670E+00   -0.16968165E-03    0.24019997E-03    0.00000000E+00   -0.10702479E+02   -0.41034385E+04   -0.21321536E+02   -0.20591621E-01   -0.79676383E-02    0.00000000E+00    0.13300978E+03    0.48440675E+05    0.42213388E+02    0.41150895E-01   -0.10787394E+00
  0.0006   -0.69790494E+01   -0.69798202E+01   -0.22873073E+00   -0.17384570E-03   -0.33349974E-06    0.37017665E-06   -0.13405705E+03   -0.13457927E+03   -0.15987765E+03   -0.13929134E+00   -0.20361636E-03    0.28823766E-03    0.00000000E+00   -0.12842668E+02   -0.41033397E+04   -0.21321430E+02   -0.20591418E-01   -0.79677389E-02    0.00000000E+00    0.15961046E+03    0.48440274E+05    0.42213176E+02    0.41150488E-01   -0.10787311E+00
  0.0007   -0.81421819E+01   -0.81434058E+01   -0.31132502E+00   -0.23662183E-03   -0.45392612E-06    0.50384666E-06   -0.13405513E+03   -0.13476593E+03   -0.18652216E+03   -0.16250561E+00   -0.23755017E-03    0.33627409E-03    0.00000000E+00   -0.14982690E+02   -0.41032230E+04   -0.21321305E+02   -0.20591177E-01   -0.79678577E-02    0.00000000E+00    0.18621045E+03    0.48439801E+05    0.42212926E+02    0.41150007E-01   -0.10787214E+00
  0.0008   -0.93052947E+01   -0.93071217E+01   -0.40662421E+00   -0.30905484E-03   -0.59287696E-06    0.65807806E-06   -0.13405292E+03   -0.13498129E+03   -0.21316586E+03   -0.18571944E+00   -0.27148295E-03    0.38430905E-03    0.00000000E+00   -0.17122516E+02   -0.41030883E+04   -0.21321161E+02   -0.20590900E-01   -0.79679948E-02    0.00000000E+00    0.21280962E+03    0.48439254E+05    0.42212637E+02    0.41149453E-01   -0.10787101E+00
  0.0009   -0.10468385E+02   -0.10470987E+02   -0.51462746E+00   -0.39114431E-03   -0.75035110E-06    0.83286947E-06   -0.13405041E+03   -0.13522537E+03   -0.23980863E+03   -0.20893277E+00   -0.30541454E-03    0.43234234E-03    0.00000000E+00   -0.19262120E+02   -0.41029356E+04   -0.21320997E+02   -0.20590586E-01   -0.79681502E-02    0.00000000E+00    0.23940786E+03    0.48438635E+05    0.42212309E+02    0.41148824E-01   -0.10786974E+00
  0.0010   -0.11631451E+02   -0.11635019E+02   -0.63533385E+00   -0.48288978E-03   -0.92634723E-06    0.10282193E-05   -0.13404761E+03   -0.13549816E+03   -0.26645035E+03   -0.23214553E+00   -0.33934480E-03    0.48037374E-03    0.00000000E+00   -0.21401473E+02   -0.41027650E+04   -0.21320814E+02   -0.20590235E-01   -0.79683239E-02    0.00000000E+00    0.26600506E+03    0.48437943E+05    0.42211943E+02    0.41148121E-01   -0.10786831E+00
  0.0012   -0.13957494E+02   -0.13963660E+02   -0.91485175E+00   -0.69534648E-03   -0.13338995E-05    0.14805871E-05   -0.13404112E+03   -0.13612984E+03   -0.31973019E+03   -0.27856910E+00   -0.40720074E-03    0.57643004E-03    0.00000000E+00   -0.25679314E+02   -0.41023699E+04   -0.21320391E+02   -0.20589421E-01   -0.79687260E-02    0.00000000E+00    0.31919586E+03    0.48436341E+05    0.42211096E+02    0.41146494E-01   -0.10786501E+00
  0.0014   -0.16283404E+02   -0.16293195E+02   -0.12451683E+01   -0.94642003E-03   -0.18155202E-05    0.20151653E-05   -0.13403345E+03   -0.13687633E+03   -0.37300445E+03   -0.32498965E+00   -0.47504957E-03    0.67247628E-03    0.00000000E+00   -0.29955818E+02   -0.41019030E+04   -0.21319890E+02   -0.20588460E-01   -0.79692012E-02    0.00000000E+00    0.37238109E+03    0.48434447E+05    0.42210095E+02    0.41144571E-01   -0.10786111E+00
  0.0015   -0.17446301E+02   -0.17458343E+02   -0.14293725E+01   -0.10864363E-02   -0.20841014E-05    0.23132774E-05   -0.13402918E+03   -0.13729262E+03   -0.39963920E+03   -0.34819863E+00   -0.50897095E-03    0.72049511E-03    0.00000000E+00   -0.32093498E+02   -0.41016427E+04   -0.21319611E+02   -0.20587924E-01   -0.79694662E-02    0.00000000E+00    0.39897133E+03    0.48433391E+05    0.42209536E+02    0.41143499E-01   -0.10785893E+00
  0.0016   -0.18609157E+02   -0.18623771E+02   -0.16262719E+01   -0.12361046E-02   -0.23711935E-05    0.26319347E-05   -0.13402461E+03   -0.13773760E+03   -0.42627220E+03   -0.37140667E+00   -0.54289011E-03    0.76851079E-03    0.00000000E+00   -0.34230761E+02   -0.41013644E+04   -0.21319313E+02   -0.20587351E-01   -0.79697495E-02    0.00000000E+00    0.42555983E+03    0.48432263E+05    0.42208939E+02    0.41142353E-01   -0.10785660E+00
