  0.0000    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00   -0.44605662E+05   -0.70789715E+02   -0.22806420E+00   -0.90837557E-01    0.00000000E+00    0.00000000E+00    0.53734899E+06    0.13991956E+03    0.45596833E+00   -0.11971537E+01
  0.0003   -0.13005076E+03   -0.13009044E+03   -0.70504005E+01   -0.16060096E-02   -0.10286382E-04    0.11403753E-04   -0.51693409E+03   -0.53307679E+03   -0.29624177E+04   -0.77587780E+00   -0.37722963E-02    0.53414042E-02    0.00000000E+00   -0.23715882E+03   -0.44595685E+05   -0.70786506E+02   -0.22804364E+00   -0.90847690E-01    0.00000000E+00    0.29596457E+04    0.53730847E+06    0.13991314E+03    0.45592721E+00   -0.11970701E+01
  0.0004   -0.17339562E+03   -0.17348968E+03   -0.12533342E+02   -0.28550205E-02   -0.18285917E-04    0.20272158E-04   -0.51681065E+03   -0.54550724E+03   -0.39496666E+04   -0.10344674E+01   -0.50294437E-02    0.71214692E-02    0.00000000E+00   -0.31615813E+03   -0.44587926E+05   -0.70784010E+02   -0.22802766E+00   -0.90855570E-01    0.00000000E+00    0.39459707E+04    0.53727696E+06    0.13990815E+03    0.45589523E+00   -0.11970052E+01
  0.0005   -0.21673587E+03   -0.21691958E+03   -0.19581932E+02   -0.44607532E-02   -0.28569769E-04    0.31672874E-04   -0.51665199E+03   -0.56148731E+03   -0.49367239E+04   -0.12930260E+01   -0.62863470E-02    0.89011886E-02    0.00000000E+00   -0.39511149E+03   -0.44577952E+05   -0.70780802E+02   -0.22800710E+00   -0.90865701E-01    0.00000000E+00    0.49321043E+04    0.53723645E+06    0.13990173E+03    0.45585411E+00   -0.11969217E+01
  0.0006   -0.26007035E+03   -0.26038777E+03   -0.28195495E+02   -0.64231038E-02   -0.41136989E-04    0.45604762E-04   -0.51645811E+03   -0.58101551E+03   -0.59235418E+04   -0.15515457E+01   -0.75429454E-02    0.10680476E-01    0.00000000E+00   -0.47400742E+03   -0.44565762E+05   -0.70776881E+02   -0.22798198E+00   -0.90878080E-01    0.00000000E+00    0.59179985E+04    0.53718695E+06    0.13989389E+03    0.45580387E+00   -0.11968196E+01
  0.0007   -0.30339790E+03   -0.30390191E+03   -0.38373199E+02   -0.87419454E-02   -0.55986417E-04    0.62066433E-04   -0.51622908E+03   -0.60409009E+03   -0.69100723E+04   -0.18100187E+01   -0.87991779E-02    0.12459246E-01    0.00000000E+00   -0.55283444E+03   -0.44551359E+05   -0.70772247E+02   -0.22795230E+00   -0.90892707E-01    0.00000000E+00    0.69036056E+04    0.53712845E+06    0.13988462E+03    0.45574450E+00   -0.11966990E+01
  0.0008   -0.34671738E+03   -0.34746964E+03   -0.50114067E+02   -0.11417128E-01   -0.73116686E-04    0.81056241E-04   -0.51596490E+03   -0.63070890E+03   -0.78962676E+04   -0.20684373E+01   -0.10054984E-01    0.14237411E-01    0.00000000E+00   -0.63158110E+03   -0.44534743E+05   -0.70766902E+02   -0.22791805E+00   -0.90909580E-01    0.00000000E+00    0.78888776E+04    0.53706096E+06    0.13987393E+03    0.45567600E+00   -0.11965599E+01
  0.0009   -0.39002764E+03   -0.39109858E+03   -0.63416968E+02   -0.14448479E-01   -0.92526214E-04    0.10257229E-03   -0.51566564E+03   -0.66086954E+03   -0.88820800E+04   -0.23267938E+01   -0.11310302E-01    0.16014885E-01    0.00000000E+00   -0.71023594E+03   -0.44515916E+05   -0.70760844E+02   -0.22787925E+00   -0.90928697E-01    0.00000000E+00    0.88737670E+04    0.53698448E+06    0.13986181E+03    0.45559839E+00   -0.11964022E+01
  0.0010   -0.43332752E+03   -0.43479637E+03   -0.78280623E+02   -0.17835802E-01   -0.11421321E-03    0.12661244E-03   -0.51533134E+03   -0.69456922E+03   -0.98674617E+04   -0.25850803E+01   -0.12565071E-01    0.17791584E-01    0.00000000E+00   -0.78878752E+03   -0.44494879E+05   -0.70754074E+02   -0.22783589E+00   -0.90950057E-01    0.00000000E+00    0.98582259E+04    0.53689903E+06    0.13984827E+03    0.45551166E+00   -0.11962261E+01
  0.0012   -0.51989155E+03   -0.52242891E+03   -0.11268432E+03   -0.25677466E-01   -0.16441142E-03    0.18225516E-03   -0.51455787E+03   -0.77257312E+03   -0.11836742E+05   -0.31014127E+01   -0.15072722E-01    0.21342306E-01    0.00000000E+00   -0.94553521E+03   -0.44446183E+05   -0.70738402E+02   -0.22773551E+00   -0.90999493E-01    0.00000000E+00    0.11825662E+05    0.53670120E+06    0.13981692E+03    0.45531089E+00   -0.11958182E+01
