      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 2008.2022        0.804        3.802       -1.962        3.069        2.076        9.049
 2008.2049       -0.194        2.908        4.323        3.073        2.107        8.952
 2008.2077        0.474        3.969       -1.592        3.163        2.142        9.285
 2008.2104        0.368        2.330        3.015        3.158        2.156        9.222
 2008.2131        0.936        3.946       -5.887        3.148        2.146        9.312
 2008.2158       -0.267        2.534       -1.139        3.210        2.143        9.316
 2008.2186        0.687        2.617       -4.620        3.190        2.125        9.217
 2008.2213        1.892        2.009       -4.850        3.190        2.152        9.369
 2008.2240       -1.231        1.318       -5.238        3.154        2.097        8.987
 2008.2268       -2.664        0.493       -1.276        3.173        2.130        9.251
 2008.2295        0.797        2.659       -2.379        3.194        2.171        9.309
 2008.2322        0.213        3.093       -1.875        3.291        2.206        9.571
 2008.2350        2.051        1.503       -7.465        3.190        2.153        9.234
 2008.2377        0.798        1.810       -3.853        3.158        2.114        9.306
 2008.2404        1.712        0.469        5.561        3.128        2.115        8.936
 2008.2432        2.293        0.250       -3.739        3.087        2.087        8.794
 2008.2459        0.811        1.465       -1.880        3.108        2.089        8.947
 2008.2486        1.074        1.877       -2.837        3.122        2.101        8.966
 2008.2514        1.540        0.653       -2.479        3.178        2.127        9.086
 2008.2541        2.157        0.418       -3.395        3.092        2.122        8.853
 2008.2568        0.956        1.415       -0.511        3.064        2.069        8.795
 2008.2596        1.692        0.203        1.697        3.106        2.095        8.926
 2008.2623       -0.034        0.692       -2.013        3.145        2.091        8.966
 2008.2650        1.403       -0.310       -1.398        3.081        2.064        8.802
 2008.2678        1.350       -0.288        0.380        3.094        2.073        8.883
 2008.2705        2.481        0.724        5.128        3.071        2.077        8.850
 2008.2732        2.001        2.619        1.253        3.122        2.075        8.872
 2008.2760        0.821        2.001       -2.381        3.064        2.075        8.739
 2008.2787        3.284        3.071       -0.053        3.123        2.094        9.100
 2008.2814        2.008        2.814        2.633        3.038        2.071        8.766
 2008.2842        1.511        1.616       -1.773        3.012        2.041        8.641
 2008.2869        0.395        0.490        0.627        3.119        2.097        9.000
 2008.2896        0.194        1.333        4.470        3.103        2.118        8.990
 2008.2923        0.807        0.519       -0.668        3.065        2.037        8.788
 2008.2951        3.358       -0.327       -0.382        3.003        2.009        8.560
 2008.2978        2.753        2.537       -0.269        3.112        2.055        8.918
 2008.3005        3.216        3.069        5.707        3.063        2.028        8.805
 2008.3033        0.365        1.971       -3.128        3.086        2.076        9.031
 2008.3060       -0.168        2.802        4.674        3.127        2.050        8.954
 2008.3087        1.764        3.531       -1.102        3.038        2.102        8.712
 2008.3115        0.389        2.939       -2.163        3.051        2.042        8.765
 2008.3142        2.053        2.105       -3.091        3.032        2.049        8.798
 2008.3169        2.534        3.671       -0.918        3.217        2.129        8.958
