      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 2004.7869        0.656       -0.169       -2.933        3.030        2.166        8.986
 2004.7896        2.481       -2.130        2.614        2.950        2.099        8.814
 2004.7923       -1.733       -2.272        0.863        2.982        2.120        8.808
 2004.7951       -0.612       -1.735        2.419        2.969        2.088        8.813
 2004.7978       -1.982        1.763        0.596        3.081        2.196        9.108
 2004.8005       -1.419       -2.045        2.516        3.053        2.170        9.132
 2004.8033        0.100        0.537        5.813        3.018        2.149        8.975
 2004.8060        0.802       -0.806        4.464        3.033        2.193        9.039
 2004.8087       -1.946       -1.029        0.833        2.983        2.109        8.878
 2004.8115       -2.297       -1.055       -2.430        3.361        2.348        9.948
 2004.8142       -1.982       -2.118        5.808        5.875        4.224       16.597
 2004.8169       -0.829       -0.839        4.838        3.063        2.204        9.064
 2004.8197       -2.333       -1.823       -7.992        3.014        2.153        8.846
 2004.8224       -1.954       -1.564        4.294        2.962        2.123        8.827
 2004.8251       -1.047        0.901       -7.487        3.091        2.300        9.151
 2004.8279       -2.878       -2.342       -3.055        3.094        2.202        9.226
 2004.8306        0.546        0.273       -0.972        2.970        2.113        8.756
 2004.8333        0.236        2.144       -4.485        3.007        2.178        9.008
 2004.8361       -0.529        0.152       -5.524        3.102        2.204        9.089
 2004.8388       -0.430       -0.957      -10.491        3.295        4.005        9.852
 2004.8415       -3.192       -0.008       -1.933        3.091        2.321        9.121
 2004.8443       -1.964        2.983        3.886        3.020        2.139        8.991
 2004.8470       -0.073       -0.170        2.127        2.972        2.113        8.909
 2004.8497        3.859        4.361        6.680        3.084        2.173        9.215
 2004.8525        1.096        4.380        6.068        3.976        2.847       11.762
 2004.8552        0.140       -0.332        4.952        3.158        2.293        9.568
 2004.8579        1.901        4.255       -5.304        3.281        2.454       10.214
 2004.8607        1.424        3.173       -0.727        2.982        2.136        8.936
 2004.8634        0.647        1.254       -1.551        3.012        2.137        9.021
 2004.8661       -0.561        1.963       -0.850        3.024        2.166        9.050
 2004.8689        0.614        2.946       -2.001        3.099        2.203        9.314
 2004.8716        1.520        4.846        4.204        3.039        2.191        9.057
 2004.8743       -2.326        1.709       -3.879        3.003        2.166        8.970
 2004.8770       -0.536        1.840       -4.086        2.983        2.136        8.903
 2004.8798        1.145        2.256       -5.603        3.119        2.211        9.525
 2004.8907        2.817        2.387      -10.342        7.609        5.434       26.385
 2004.8934        1.125        1.533        2.023        2.987        2.153        8.902
 2004.8962        0.290        2.690        7.882        3.093        2.211        9.244
 2004.8989        2.807        0.329        4.551        2.958        2.182        8.977
 2004.9016        2.303        0.386       -0.383        2.882        2.096        8.714
 2004.9044        3.979       -0.601        3.931        2.913        2.095        8.729
 2004.9071        2.901        0.545       -1.952        2.906        2.095        8.691
 2004.9098       -0.035        0.714        0.380        2.937        2.110        8.760
 2004.9126        1.104        0.838       -2.498        2.924        2.097        8.809
 2004.9153        0.826        0.007        2.071        3.202        2.249        9.430
 2004.9180        1.080        0.142        5.459        3.348        2.312        9.700
 2004.9208        0.720        2.076        5.666        3.033        2.145        9.018
 2004.9235        5.853       -0.412        6.198        2.950        2.133        8.909
 2004.9262        3.041        0.154        9.282        2.911        2.096        8.761
 2004.9290        1.216       -0.455        8.017        3.276        2.271        9.354
 2004.9317       -1.083        0.158        9.619        3.359        2.365       10.105
 2004.9344       -0.137        0.229        7.482        3.061        2.179        9.216
 2004.9372        2.426        1.858        8.157        3.001        2.135        8.932
 2004.9399        3.572        1.836        3.902        3.155        2.252        9.387
 2004.9426        4.946        0.854        4.245        2.996        2.133        8.959
 2004.9454        2.820        2.479       -6.960        3.142        2.354        9.231
 2004.9481        0.383       -1.269       -4.347        3.404        2.753        9.969
 2004.9508        1.650        1.960       -5.304        3.061        2.175        9.108
 2004.9536        0.587        1.595       -5.579        3.039        2.127        8.970
 2004.9563        1.783        0.467        1.160        3.070        2.136        8.999
 2004.9590        0.625        0.393       -5.425        2.925        2.069        8.750
 2004.9617        0.086        1.333       -5.322        2.982        2.129        8.920
 2004.9645        3.756       -0.483       -1.541        2.964        2.123        8.850
 2004.9672        2.998       -0.637       -3.906        2.923        2.087        8.813
 2004.9699        6.497        0.274        2.001        3.037        2.193        9.337
 2004.9727        2.784        1.854       -2.061        3.017        2.139        8.999
 2004.9754        1.313        2.146        0.607        2.919        2.090        8.814
 2004.9781        0.224        0.143        0.764        2.943        2.099        8.839
 2004.9809        0.044       -1.054        4.659        2.983        2.142        9.085
 2004.9836        1.052       -1.820       -0.465        3.084        2.153        9.023
 2004.9863        1.288       -0.469       -7.045        3.079        2.156        9.109
 2004.9891        1.129       -1.533       -2.665        3.135        2.184        9.081
 2004.9918       -1.894       -2.302        9.939        3.102        2.189        9.100
 2004.9945       -0.195       -1.120        0.960        3.105        2.184        9.054
 2004.9973       -0.156       -1.412        3.308        3.288        2.500        9.557
 2005.0000        0.178        0.737      -12.030        3.302        2.478        9.597
 2005.0027        1.642        0.148       -2.306        3.378        2.794        9.797
 2005.0055        0.721        0.583       -1.709        3.053        2.146        8.941
 2005.0082        1.133       -0.228       -4.355        3.070        2.181        8.991
 2005.0110        1.419       -0.025       -2.496        3.086        2.216        9.140
 2005.0137        1.864       -1.249       -2.918        3.160        2.284        9.566
 2005.0164        0.640        0.597       -0.541        3.158        2.219        9.283
 2005.0192       -0.150       -1.647       -3.851        3.040        2.202        9.135
 2005.0219        0.799        1.601        3.951        2.979        2.150        8.912
 2005.0247        2.146        0.214        1.172        2.971        2.122        8.769
 2005.0274        1.621        0.998        5.750        2.999        2.168        8.973
 2005.0301        2.985        0.397        2.644        3.037        2.176        9.048
 2005.0329        2.900        0.557        2.565        2.987        2.129        8.790
 2005.0356        1.662        0.465       -3.096        3.068        2.531        9.083
 2005.0384        2.911       -1.109       -9.242        3.155        2.613        9.431
 2005.0411        1.299        0.195       -8.079        3.197        2.781        9.830
 2005.0438        0.944        3.643       -0.447        3.071        2.193        9.267
 2005.0466       -1.326        2.943        2.248        3.138        2.277        9.485
 2005.0493        0.241        2.426        4.760        3.449        2.511       10.359
 2005.0521        0.417        0.650       -0.880        5.549        4.445       19.999
 2005.0548       -0.604        0.862       -3.383        3.025        2.193        9.168
 2005.0575       -0.242        1.683        2.799        3.028        2.198        9.119
 2005.0603        2.604        3.202        7.886        3.065        2.206        9.258
 2005.0630        3.318        1.677        1.402        3.088        2.196        9.265
 2005.0658        0.844        0.607        3.134        2.979        2.148        8.918
 2005.0685       -4.014        1.384       -2.063        2.988        2.145        8.917
 2005.0712       -0.751        2.636        6.665        3.034        2.194        9.108
 2005.0740        0.642       -0.446        1.894        3.028        2.198        9.279
 2005.0767       -2.498       -0.061       -1.909        3.016        2.128        8.951
 2005.0795        0.400        0.316        0.786        2.996        2.159        9.012
 2005.0822        1.104        2.990       -1.288        3.045        2.180        9.105
 2005.0849       -0.065        2.650        1.532        3.019        2.177        9.029
 2005.0877        2.262        1.677        0.236        3.053        2.138        9.003
 2005.0904       -0.690        4.752       -5.676        3.124        2.200        9.288
 2005.0932        0.678        0.073        1.166        3.015        2.167        9.107
 2005.0959        2.134        0.186        0.978        2.981        2.120        8.918
 2005.0986       -0.073        0.270        4.526        3.018        2.166        9.076
 2005.1014       -0.864       -0.178       -2.497        2.991        2.094        8.872
 2005.1041       -1.026        0.240        1.890        2.992        2.154        9.007
 2005.1068        0.279       -1.930        3.548        2.997        2.149        9.075
 2005.1096       -1.804       -1.325        1.675        3.014        2.120        8.981
 2005.1123       -0.633       -1.437        0.202        3.027        2.115        8.963
 2005.1151       -0.583        1.701        3.111        2.981        2.085        8.813
 2005.1178       -0.232       -2.269        6.727        3.008        2.107        8.861
 2005.1205        0.512       -3.145        3.718        2.971        2.106        8.787
 2005.1233        1.233       -2.140       -1.362        2.956        2.068        8.652
 2005.1260        0.720        0.185       -0.904        3.006        2.123        8.802
 2005.1288        0.484       -0.004        2.029        3.070        2.107        8.753
 2005.1315        0.027        0.484       -0.010        2.999        2.091        8.763
 2005.1342        0.084       -0.289        8.854        2.967        2.099        8.721
 2005.1370        0.142        0.298        2.125        2.935        2.042        8.707
 2005.1397       -0.102       -0.130        1.750        2.936        2.063        8.738
 2005.1425       -0.529       -0.536       -1.560        2.980        2.105        8.870
 2005.1452       -0.810        0.168        1.652        3.070        2.115        9.015
 2005.1479       -1.443        1.558        5.790        3.041        2.119        8.917
 2005.1507        0.638        0.188        4.015        3.034        2.103        8.848
 2005.1534       -1.115        0.651       -2.216        3.071        2.127        8.999
 2005.1562       -1.873        0.328        0.178        3.082        2.128        9.096
 2005.1589       -0.769        0.062        2.715        3.101        2.148        9.101
 2005.1616       -0.877        1.525       -2.222        3.123        2.172        9.124
 2005.1644       -1.120        3.115        6.302        3.099        2.128        8.905
 2005.1671       -3.793        0.009       -2.491        3.194        2.211        9.337
 2005.1699       -3.383       -0.652        3.257        3.058        2.125        9.073
 2005.1726        0.708        2.338        8.405        3.120        2.176        9.185
 2005.1753       -1.050        1.251       -1.553        3.059        2.132        8.997
 2005.1781        1.086        2.457        4.211        3.088        2.161        9.197
 2005.1808        0.561        5.069        7.688        3.065        2.135        9.082
 2005.1836        1.423        2.209        0.152        3.128        2.199        9.301
 2005.1863       -2.383       -0.444       -9.307        3.057        2.108        8.911
 2005.1890        2.517       -1.071        2.287        3.041        2.140        8.948
 2005.1918        1.344       -1.718        3.623        3.067        2.150        8.935
 2005.1945        2.285        0.012      -10.342        3.016        2.095        8.767
 2005.1973        2.553       -0.000       -7.266        3.039        2.123        8.951
 2005.2000        2.937       -0.502        0.046        3.100        2.157        9.037
 2005.2027        2.124        1.396        9.619        3.072        2.136        8.908
 2005.2055        2.792       -0.056        4.516        3.017        2.108        8.759
 2005.2082        2.402        0.254        4.687        2.996        2.082        8.671
 2005.2110        0.597       -0.441        4.945        3.021        2.136        8.912
 2005.2137        1.307       -0.578        9.309        3.011        2.081        8.851
 2005.2164        0.987       -0.111        8.455        3.018        2.121        8.864
 2005.2192        1.426       -0.119       -3.103        2.997        2.094        8.796
 2005.2219        2.221       -0.251        0.989        2.983        2.070        8.662
 2005.2247       -0.019       -0.506        2.827        3.003        2.091        8.721
 2005.2274       -0.633       -1.095        4.299        3.026        2.108        8.896
 2005.2301       -1.547        0.887       15.980        3.083        2.155        9.032
 2005.2329       -2.920       -1.203       11.232        3.010        2.094        8.863
 2005.2356       -0.343       -2.665        9.878        3.019        2.090        8.791
 2005.2384        0.771       -2.615        8.301        3.129        2.168        9.100
 2005.2411        0.833       -0.890        5.714        3.017        2.079        8.807
 2005.2438        0.331       -0.852        4.368        3.169        2.190        9.219
 2005.2466        0.277        0.697        3.941        3.054        2.142        9.037
 2005.2493       -0.761        0.514        2.457        3.006        2.076        8.876
 2005.2521       -0.181        0.676        0.956        3.112        2.139        9.165
 2005.2548       -1.262       -0.941        2.790        3.136        2.124        9.285
 2005.2575       -0.803        1.574       -8.154        3.077        2.155        9.157
 2005.2603        0.408        0.644       -3.806        3.117        2.150        9.235
 2005.2630       -0.551       -0.319        9.997        3.104        2.147        9.286
 2005.2658       -0.346       -1.733        5.763        3.012        2.065        9.017
 2005.2685        0.456       -1.524        2.723        3.041        2.071        8.816
 2005.2712        0.936        1.252        1.213        3.079        2.107        9.020
 2005.2740       -1.633       -1.179       -1.194        3.089        2.110        9.145
 2005.2767       -4.135        0.703       -4.587        3.024        2.093        8.983
 2005.2795       -1.056        2.154       -9.951        3.048        2.132        9.158
 2005.2822       -1.165        0.062        2.666        3.154        2.127        9.006
 2005.2849       -0.969        1.662        1.103        3.155        2.169        9.056
 2005.2877        0.266        3.272       -7.366        3.083        2.162        9.108
 2005.2904       -4.676        0.513       -1.794        3.184        2.269        9.187
 2005.2932       -1.230       -0.876       -8.706        3.286        2.949        9.675
 2005.2959       -2.646       -0.174       -2.029        3.141        2.269        9.114
 2005.2986       -1.529        0.051       -4.843        3.072        2.112        8.961
 2005.3014       -0.955        0.062       -1.510        3.073        2.120        8.859
 2005.3041        0.161        0.124       -0.886        3.052        2.125        8.900
 2005.3068       -3.131        2.954       -7.673        3.117        2.152        9.106
 2005.3096        0.478        1.692       -1.021        3.053        2.154        8.951
 2005.3123        0.902       -0.614       -4.731        3.056        2.132        8.990
 2005.3151        2.870        0.649       -4.140        3.054        2.092        8.751
 2005.3178        1.643        2.129       -7.725        3.045        2.105        8.876
 2005.3205        0.392        1.846       -1.856        3.133        2.200        9.194
 2005.3233       -0.572       -0.810       -4.578        3.021        2.099        8.833
 2005.3260        0.626        2.309       -3.115        3.083        2.135        8.965
 2005.3288        0.053       -0.210       -2.122        3.073        2.132        9.006
 2005.3315        0.786       -2.422       -3.026        3.065        2.123        8.944
 2005.3342       -0.251       -1.260        2.252        3.059        2.164        8.984
 2005.3370        2.247       -0.622        7.164        3.025        2.146        8.922
 2005.3397        0.430        0.709        6.369        3.012        2.119        8.778
 2005.3425        1.980       -0.455        4.218        3.022        2.105        8.854
 2005.3452        1.561        0.288        1.753        3.036        2.103        8.909
 2005.3479        1.916       -1.331       -1.459        3.116        2.191        9.139
 2005.3507        2.936       -1.251        3.274        3.013        2.123        8.863
 2005.3534        2.245       -1.694        1.602        3.065        2.149        9.178
 2005.3562        0.650       -1.878       -0.018        3.080        2.153        9.146
 2005.3589        0.929       -0.891        3.687        3.074        2.168        9.027
 2005.3616       -0.684       -1.946        2.357        3.190        2.206        9.237
 2005.3644       -3.823        0.509        7.425        3.226        2.264        9.604
 2005.3671        0.965       -1.155        9.949        3.248        2.294        9.727
 2005.3699       -2.107       -2.933        7.489        3.154        2.205        9.299
 2005.3726        2.278       -0.640        4.046        3.180        2.225        9.431
 2005.3753       -3.130        0.000        2.768        3.239        2.226        9.460
 2005.3781       -3.022        0.088        2.695        3.106        2.205        9.254
 2005.3808       -4.135       -0.323        4.691        3.097        2.200        9.294
 2005.3836       -0.952        1.350       -3.207        3.478        2.481       10.286
 2005.3890       -1.480       -0.227        2.688        3.103        2.210        9.306
 2005.3918        2.110       -1.186       -6.035        3.073        2.195        9.246
 2005.3945        1.185       -1.255       -0.058        3.055        2.177        9.235
 2005.3973        2.333       -1.287       -4.769        3.034        2.148        9.116
 2005.4000        0.830       -0.637        4.398        3.073        2.192        9.217
 2005.4027        1.686       -0.419        2.375        3.153        2.246        9.511
 2005.4055        2.577       -1.968        1.108        3.119        2.191        9.393
 2005.4082        0.860       -0.968       -2.438        3.051        2.221        9.219
 2005.4110        1.493        0.215        1.566        3.082        2.205        9.329
 2005.4137        1.557       -0.468       -4.380        3.083        2.152        8.980
 2005.4164        0.364       -1.277        0.408        3.075        2.145        8.947
 2005.4192        2.692       -0.011        1.768        3.093        2.156        8.989
 2005.4219       -3.774       -1.149       -1.724        3.058        2.113        8.948
 2005.4247        0.155       -0.125        5.468        3.050        2.135        8.991
 2005.4274       -1.177       -2.125       -0.473        3.079        2.143        8.973
 2005.4301        0.785       -0.647        0.691        3.046        2.122        8.982
 2005.4329        0.146       -0.902        5.102        3.051        2.110        8.910
 2005.4356        0.359       -0.078        1.016        3.114        2.173        9.176
 2005.4384       -0.700        0.712        1.903        3.127        2.204        9.322
 2005.4411       -0.266       -0.033        4.009        3.127        2.193        9.172
 2005.4438        3.608        0.676        0.151        3.120        2.229        9.188
 2005.4466       -0.942        1.770       -2.076        3.178        2.236        9.340
 2005.4493        1.616       -0.549       -3.771        3.059        2.133        9.015
 2005.4521        0.495       -3.007       -2.735        3.083        2.166        9.071
 2005.4548        1.810       -1.656        4.350        3.172        2.171        9.146
 2005.4575        0.489       -1.212        4.713        3.149        2.190        9.153
 2005.4603       -0.071        0.430        3.052        3.122        2.200        9.238
 2005.4630       -1.910        0.915       -1.743        3.084        2.144        9.026
 2005.4658        0.169       -1.083       -8.058        3.054        2.159        9.074
 2005.4685       -1.261       -1.343       -4.488        3.043        2.131        8.948
 2005.4712        1.058       -1.994        1.074        3.114        2.180        9.147
 2005.4740        0.522       -0.191       -6.665        3.162        2.189        9.148
 2005.4767       -1.283       -1.565       -5.699        3.070        2.122        8.945
 2005.4795       -0.655       -0.962       -1.126        3.063        2.136        8.965
 2005.4822       -0.967        0.475        2.040        3.059        2.141        8.985
 2005.4849        0.277       -1.476        4.798        3.051        2.167        8.959
 2005.4877        0.943       -1.185        0.026        3.087        2.144        9.020
 2005.4904       -1.716       -2.027        3.486        3.094        2.191        9.154
 2005.4932        0.305       -0.633       -0.208        3.068        2.138        8.932
 2005.4959        0.408       -1.954        3.805        3.048        2.122        8.876
 2005.4986       -0.188       -2.014       -1.155        3.072        2.151        8.944
 2005.5014       -2.017       -0.124       -0.128        3.083        2.162        9.073
 2005.5041       -2.436       -0.919       -2.225        3.150        2.201        9.264
 2005.5068        0.421       -0.907        2.263        3.082        2.162        9.085
 2005.5096       -2.515       -0.200        7.852        3.108        2.178        9.111
 2005.5123       -4.218       -0.506       -2.401        3.050        2.132        9.020
 2005.5151       -4.038       -1.741       -0.107        3.138        2.220        9.181
 2005.5178       -5.312       -2.532        2.985        3.095        2.168        9.081
 2005.5205        0.053       -2.358       -1.322        3.109        2.197        9.257
 2005.5233       -1.873       -1.198        1.315        3.073        2.148        8.961
 2005.5260       -0.162       -2.261       -0.461        3.071        2.145        8.943
 2005.5288       -1.912       -0.447       -2.084        3.065        2.156        9.024
 2005.5315       -1.820       -1.033       -1.768        3.018        2.122        8.865
 2005.5342       -1.719       -2.193        5.220        3.081        2.171        9.119
 2005.5370        0.361        0.961        0.979        3.087        2.173        9.074
 2005.5397       -1.974        0.663       -2.721        3.082        2.166        9.033
 2005.5425       -0.515        0.139        3.378        3.097        2.165        9.038
 2005.5452        2.128        0.467        5.737        3.068        2.190        9.058
 2005.5479        0.908       -0.352        0.550        3.071        2.153        9.026
 2005.5507       -2.884        1.705       -1.690        3.062        2.163        9.074
 2005.5534       -1.156        0.534        7.971        3.089        2.179        9.063
 2005.5562        0.734        0.137        1.456        3.019        2.138        8.848
 2005.5589       -0.637       -0.012        1.110        3.093        2.181        9.108
 2005.5616        1.770        0.768       -0.306        3.083        2.174        9.221
 2005.5644       -0.965       -0.939        0.550        3.192        2.262        9.739
 2005.5671       -0.095       -0.201       -2.405        3.258        2.327        9.738
 2005.5699        0.405        1.562        2.727        3.172        2.255        9.352
 2005.5726       -2.554        1.437       -1.068        3.087        2.180        9.187
 2005.5753       -2.497       -0.288        3.201        3.127        2.211        9.310
 2005.5781       -5.265        3.750        1.786        3.151        2.218        9.517
 2005.5808       -3.004       -0.335        0.083        3.113        2.200        9.306
 2005.5836       -0.382        1.318       -0.001        3.075        2.137        8.960
 2005.5863       -3.448        0.918       -0.798        3.053        2.130        8.863
 2005.5890       -2.877        0.627        3.002        3.066        2.154        9.006
 2005.5918       -1.762        2.269        6.587        3.076        2.177        9.127
 2005.5945       -0.067        0.669        3.286        3.072        2.151        9.011
 2005.5973       -0.502        1.990        0.994        3.076        2.142        8.995
 2005.6000       -2.940        3.084       -7.331        3.057        2.159        9.012
 2005.6027       -1.511        2.651        0.299        3.067        2.136        8.993
 2005.6055        0.314        1.500        0.402        3.088        2.173        9.083
 2005.6082       -0.698        0.875       -5.928        3.173        2.265        9.395
 2005.6110       -0.576       -0.146       -2.204        3.125        2.222        9.219
 2005.6137       -1.607       -1.017        1.943        3.068        2.141        8.892
 2005.6164       -1.299        1.597        3.864        3.066        2.150        9.039
 2005.6192       -2.999       -0.155        2.229        3.082        2.192        9.035
 2005.6219       -1.139        2.095        6.304        3.188        2.240        9.280
 2005.6247       -1.263        1.568        5.034        3.104        2.172        9.146
 2005.6274       -0.633        1.563        2.269        3.055        2.129        9.018
 2005.6301       -1.717        2.742       -1.553        3.063        2.151        9.081
 2005.6329       -2.993       -0.246        5.573        3.134        2.163        9.277
 2005.6356       -3.613        1.401        9.381        3.300        2.349        9.832
 2005.6384       -0.968       -1.339       -2.551        3.179        2.260        9.396
 2005.6411       -0.481       -0.832        2.319        3.079        2.188        9.098
 2005.6438       -2.951        0.703       -2.609        3.181        2.270        9.656
