  -0.95739   0.00000    0.1274055986E+00   -0.1341521095E-07   -0.1164663906E-01
  -0.94737   0.00000    0.1306300329E+00   -0.1153220048E-07   -0.1247008629E-01
  -0.93734   0.00000    0.1339612875E+00   -0.9447794827E-08   -0.1334525582E-01
  -0.92732   0.00000    0.1373955755E+00   -0.7150469795E-08   -0.1427439841E-01
  -0.91729   0.00000    0.1409426655E+00   -0.4618612632E-08   -0.1526365832E-01
  -0.90727   0.00000    0.1445987391E+00   -0.1838774196E-08   -0.1631531426E-01
  -0.89724   0.00000    0.1483753543E+00    0.1214948009E-08   -0.1743647093E-01
  -0.88722   0.00000    0.1522695993E+00    0.4558486954E-08   -0.1863170138E-01
  -0.87719   0.00000    0.1562928249E+00    0.8221828108E-08   -0.1991177183E-01
  -0.86717   0.00000    0.1604388430E+00    0.1222177124E-07   -0.2128231961E-01
  -0.85714   0.00000    0.1647170397E+00    0.1659118802E-07   -0.2275251515E-01
  -0.84712   0.00000    0.1691208758E+00    0.2134675768E-07   -0.2432429961E-01
  -0.83709   0.00000    0.1736626127E+00    0.2652438519E-07   -0.2600571375E-01
  -0.82707   0.00000    0.1783374799E+00    0.3214123735E-07   -0.2779954781E-01
  -0.81704   0.00000    0.1831588844E+00    0.3823748195E-07   -0.2971700455E-01
  -0.80702   0.00000    0.1881203370E+00    0.4483106824E-07   -0.3176276961E-01
  -0.79699   0.00000    0.1932340374E+00    0.5196604384E-07   -0.3394960872E-01
  -0.78697   0.00000    0.1984918552E+00    0.5965971869E-07   -0.3628260799E-01
  -0.77694   0.00000    0.2039052659E+00    0.6796016395E-07   -0.3877768751E-01
  -0.76692   0.00000    0.2094614998E+00    0.7688342125E-07   -0.4144258378E-01
  -0.75689   0.00000    0.2151663785E+00    0.8647839764E-07   -0.4429449912E-01
  -0.74687   0.00000    0.2210021494E+00    0.9675359857E-07   -0.4733596788E-01
  -0.73684   0.00000    0.2269762590E+00    0.1077534376E-06   -0.5057866188E-01
  -0.72682   0.00000    0.2330752030E+00    0.1194767830E-06   -0.5402256066E-01
  -0.71679   0.00000    0.2393089607E+00    0.1319659543E-06   -0.5768372174E-01
  -0.70677   0.00000    0.2456586744E+00    0.1452113955E-06   -0.6156446251E-01
  -0.69674   0.00000    0.2521259543E+00    0.1592506158E-06   -0.6567838799E-01
  -0.68672   0.00000    0.2586852051E+00    0.1740613242E-06   -0.7001821768E-01
  -0.67669   0.00000    0.2653368723E+00    0.1896719224E-06   -0.7459272312E-01
  -0.66667   0.00000    0.2720514502E+00    0.2060420179E-06   -0.7939648759E-01
  -0.65664   0.00000    0.2788165518E+00    0.2231841035E-06   -0.8444449756E-01
  -0.64662   0.00000    0.2855822567E+00    0.2410284289E-06   -0.8972642494E-01
  -0.63659   0.00000    0.2923200725E+00    0.2595533314E-06   -0.9524175278E-01
