lon,  lat.  Ux(m),  Uy(m),   Uz(m) ...
  -4.99500   0.00000    0.1913171786E-01    0.1043238518E-04    0.1439497291E-01    0.2555804111E-01    0.1006845638E-04    0.1416399281E-01    0.3533853741E-01    0.9576573899E-05    0.1373076299E-01    0.8657362185E-01    0.8014591002E-05    0.9531655434E-02    0.1553315194E+00    0.8277633705E-05    0.3128800177E-02
  -4.98500   0.00000    0.1934363497E-01    0.1053548141E-04    0.1428296618E-01    0.2578376764E-01    0.1016795069E-04    0.1405161986E-01    0.3558303582E-01    0.9671130883E-05    0.1361780326E-01    0.8688895058E-01    0.8090519335E-05    0.9417487103E-02    0.1556392366E+00    0.8345088016E-05    0.3000085752E-02
  -4.97500   0.00000    0.1953583839E-01    0.1062293165E-04    0.1413508725E-01    0.2598981121E-01    0.1025177556E-04    0.1390337113E-01    0.3580788635E-01    0.9749988676E-05    0.1346896448E-01    0.8718470170E-01    0.8150652131E-05    0.9267442372E-02    0.1559272384E+00    0.8396715603E-05    0.2835440985E-02
  -4.96500   0.00000    0.1970780918E-01    0.1069456558E-04    0.1395161890E-01    0.2617565306E-01    0.1031976042E-04    0.1371952885E-01    0.3601257039E-01    0.9812976444E-05    0.1328452836E-01    0.8746035643E-01    0.8194817970E-05    0.9081801757E-02    0.1561950057E+00    0.8432344971E-05    0.2635144583E-02
  -4.95500   0.00000    0.1985910015E-01    0.1075027185E-04    0.1373294156E-01    0.2634084622E-01    0.1037179366E-04    0.1350047292E-01    0.3619664112E-01    0.9859982290E-05    0.1306487425E-01    0.8771546788E-01    0.8222904363E-05    0.8860943436E-02    0.1564420914E+00    0.8451863555E-05    0.2399572887E-02
  -4.94500   0.00000    0.1998933499E-01    0.1078992994E-04    0.1347953192E-01    0.2648501461E-01    0.1040775449E-04    0.1324667950E-01    0.3635972267E-01    0.9890885178E-05    0.1281047779E-01    0.8794966016E-01    0.8234789680E-05    0.8605341874E-02    0.1566681191E+00    0.8455149649E-05    0.2129198504E-02
  -4.93500   0.00000    0.2009821108E-01    0.1081348363E-04    0.1319195619E-01    0.2660785589E-01    0.1042758642E-04    0.1295871426E-01    0.3650151292E-01    0.9905628346E-05    0.1252190413E-01    0.8816263116E-01    0.8230416568E-05    0.8315561078E-02    0.1568727866E+00    0.8442145824E-05    0.1824583556E-02
  -4.92500   0.00000    0.2018549373E-01    0.1082086916E-04    0.1287086904E-01    0.2670913565E-01    0.1043122543E-04    0.1263723136E-01    0.3662177769E-01    0.9904147489E-05    0.1219980691E-01    0.8835414681E-01    0.8209720119E-05    0.7992253546E-02    0.1570558593E+00    0.8412787094E-05    0.1486378633E-02
  -4.91500   0.00000    0.2025101605E-01    0.1081206339E-04    0.1251700971E-01    0.2678868733E-01    0.1041864811E-04    0.1228296951E-01    0.3672035068E-01    0.9886418923E-05    0.1184492436E-01    0.8852404092E-01    0.8172676049E-05    0.7636156389E-02    0.1572171707E+00    0.8367049100E-05    0.1115318912E-02
  -4.90500   0.00000    0.2029467380E-01    0.1078706024E-04    0.1213120052E-01    0.2684640701E-01    0.1038984810E-04    0.1189675053E-01    0.3679712825E-01    0.9852436031E-05    0.1145807777E-01    0.8867221002E-01    0.8119277147E-05    0.7248089816E-02    0.1573566171E+00    0.8304924555E-05    0.7122226458E-03
