lon,  lat.  Ux(m),  Uy(m),   Uz(m) ...
  -4.99500   0.00000    0.1874102263E-01    0.1040009877E-04    0.1479142004E-01    0.2501786474E-01    0.1002294214E-04    0.1467600725E-01    0.3459681661E-01    0.9511071475E-05    0.1435849719E-01    0.8391430245E-01    0.7689711252E-05    0.1244981312E-01    0.1537657479E+00    0.8287787309E-05    0.7117502852E-03
  -4.98500   0.00000    0.1895230910E-01    0.1050295619E-04    0.1468007984E-01    0.2524280408E-01    0.1012216049E-04    0.1456478185E-01    0.3484049288E-01    0.9605316776E-05    0.1424718630E-01    0.8423187466E-01    0.7765235710E-05    0.1233783970E-01    0.1540723145E+00    0.8354187787E-05    0.5854154575E-03
  -4.97500   0.00000    0.1914389106E-01    0.1059016387E-04    0.1453286963E-01    0.2544806920E-01    0.1020570557E-04    0.1441768532E-01    0.3506452980E-01    0.9683858945E-05    0.1410000435E-01    0.8452987829E-01    0.7824960321E-05    0.1219000886E-01    0.1543591988E+00    0.8404756508E-05    0.4231122502E-03
  -4.96500   0.00000    0.1931524967E-01    0.1066155166E-04    0.1435007326E-01    0.2563314144E-01    0.1027340694E-04    0.1423500102E-01    0.3526840882E-01    0.9746527295E-05    0.1391723417E-01    0.8480779467E-01    0.7868713809E-05    0.1200660233E-01    0.1546258817E+00    0.8439322101E-05    0.2251203122E-03
  -4.95500   0.00000    0.1946593780E-01    0.1071700834E-04    0.1413207224E-01    0.2579757390E-01    0.1032515314E-04    0.1401710991E-01    0.3545168323E-01    0.9793210088E-05    0.1369925622E-01    0.8506517696E-01    0.7896383841E-05    0.1178799952E-01    0.1548719159E+00    0.8457772139E-05   -0.8183065180E-05
  -4.94500   0.00000    0.1959557918E-01    0.1075641358E-04    0.1387934435E-01    0.2594099054E-01    0.1036082356E-04    0.1376448925E-01    0.3561397717E-01    0.9823786454E-05    0.1344654726E-01    0.8530164931E-01    0.7907848951E-05    0.1153467611E-01    0.1550969254E+00    0.8459985058E-05   -0.2763243274E-03
  -4.93500   0.00000    0.1970387121E-01    0.1077971131E-04    0.1359245688E-01    0.2606308904E-01    0.1038036188E-04    0.1347770583E-01    0.3575498853E-01    0.9838199795E-05    0.1315967357E-01    0.8551690962E-01    0.7903051950E-05    0.1124719734E-01    0.1553006077E+00    0.8445903572E-05   -0.5787404113E-03
  -4.92500   0.00000    0.1979057918E-01    0.1078683796E-04    0.1327206557E-01    0.2616363496E-01    0.1038370426E-04    0.1315741487E-01    0.3587448313E-01    0.9836385989E-05    0.1283928989E-01    0.8571072380E-01    0.7881928106E-05    0.1092621692E-01    0.1554827285E+00    0.8415462852E-05   -0.9147797952E-03
  -4.91500   0.00000    0.1985553615E-01    0.1077777057E-04    0.1291891073E-01    0.2624246168E-01    0.1037082747E-04    0.1280435619E-01    0.3597229461E-01    0.9818321541E-05    0.1248613554E-01    0.8588292560E-01    0.7844453325E-05    0.1057247317E-01    0.1556431210E+00    0.8368638707E-05   -0.1283706380E-02
  -4.90500   0.00000    0.1989863780E-01    0.1075250327E-04    0.1253381571E-01    0.2629946523E-01    0.1034172535E-04    0.1241935265E-01    0.3604831926E-01    0.9784000023E-05    0.1210103293E-01    0.8603341149E-01    0.7790620581E-05    0.1018678751E-01    0.1557816814E+00    0.8305424014E-05   -0.1684701006E-02
